"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"worldWar/map/el_alamein_wwmap/desc";"October 23rd, 1942. The British forces are preparing to deliver a decisive blow to the strengthened German positions to turn the tide in the North African Campaign.";"23 Octobre 1942. Les forces britanniques se préparent à porter un coup décisif aux positions renforcées allemandes afin d'inverser le cours de la campagne nord-africaine.";"23 ottobre, 1942. Le forze britanniche si stanno preparando a sferrare un colpo decisivo alle postazioni fortificate tedesche cambiando le sorti della Campagna Nord Africana.";"23. Oktober 1942. Die britischen Streitkräfte bereiten sich darauf vor, den verstärkten deutschen Stellungen einen entscheidenden Schlag zu versetzen, um das Blatt im Nordafrikafeldzug zu wenden.";"23 de Octubre de 1942. Las fuerzas británicas se preparan para dar un golpe definitivo a las reforzadas posiciones alemanas para revertir el rumbo de la campaña del Norte de África. ";"23 октября 1942 года. Британские войска готовятся нанести решающий удар по укреплённым немецким позициям и переломить ход Североафриканской кампании.";"23 października 1942 roku. Brytyjskie siły przygotowują się do zadania decydującego ciosu wzmocnionym niemieckim pozycjom, aby odwrócić losy kampanii w Afryce Północnej.";"23. října 1942. Britské jednotky se připravují k rozhodujícímu úderu na opevněné německé pozice a zvrácení vývoje severoafrické kampaně.";"23 Ekim 1942. Britanya kuvvetleri takviye edilmiş Alman pozisyonlarına kararlı bir darbe indirerek Kuzey Afrika Cephesinin kaderini değiştirmeye hazırlanıyorlar.";"1942 年 10 月 23 日，\t英\t军\t正\t准\t备\t向\t严\t防\t死\t守\t的\t德\t军\t阵\t地\t发\t动\t一\t次\t关\t键\t袭\t击，\t以\t扭\t转\t北\t非\t战\t役\t的\t局\t势。";"1942年\t10月\t23日。\tイギリス\t軍は\t北\tアフリカ\t戦線の\t流れを\t変えるため、\t強化された\tドイツ\t軍陣地に\t決定的な\t攻撃を\t与えようと\t準備を\t行なっている。";"23 de Outubro de 1942. As forças britânicas estão preparando um golpe decisivo em posições fortificadas alemãs para virar o rumo da Campanha do Norte de África.";"23 жовтня 1942 року. Британські війська готуються нанести вирішальний удар по укріпленим німецьким позиціям і переломити хід Північноафриканської кампанії.";"October 23rd, 1942. The British forces are preparing to deliver a decisive blow to the strengthened German positions to turn the tide in the North African Campaign.";"1942. október 23-a. A brit erők arra készülnek, hogy egy mindent elsöprő támadást indítanak a megerődített német állások ellen, hogy megfordítsák a háború állását az észak-afrikai hadszíntéren.";"1942년 10월 23일. 영국군은 북아프리카 전역에서의 판세를 바꾸기 위해 독일군의 강화된 진지에 결정적인 일격을 날릴 준비를 하고 있다.";"23 кастрычніка 1942 года. Брытанскія войскі рыхтуюцца нанесці вырашальны ўдар па ўмацаваных нямецкіх пазіцыях і пераламаць ход Паўночнаафрыканскай кампаніі.";"October 23rd, 1942. The British forces are preparing to deliver a decisive blow to the strengthened German positions to turn the tide in the North African Campaign.";"1942 年 10 月 23 日，\t英\t軍\t正\t準\t備\t向\t嚴\t防\t死\t守\t的\t德\t軍\t陣\t地\t發\t動\t一\t次\t關\t鍵\t襲\t擊，\t以\t扭\t轉\t北\t非\t戰\t役\t的\t局\t勢。";"  ";"Ngày 23 Tháng 10 Năm 1942. Lực lượng Hoàng gia Anh đang chuẩn bị giáng một đòn quyết định vào các vị trí được củng cố của quân Đức nhằm lật ngược tình thế trong Chiến dịch Bắc Phi.";;
"worldWar/map/rhine_wwmap";"Operation Veritable";"Opération ""Véritable""";"Operazione Veritable";"Operation Veritable";"Operación Veritable";"Маас-Рейнская операция";"Operacja „Veritable”";"Operace Veritable";"Gerçek Operasyon";"真\t实\t行\t动";"ヴェリタブル\t作戦";"Operação Veritable";"Маас-Рейнська операція";"Operacija Istinito";"Veritable hadművelet";"베리테블 작전";"Маас-Рэйнская аперацыя";"Operațiunea „Veritabil”";"真\t實\t行\t動";"  ";"Chiến dịch Veritable";;
"wwar/operations/rhine_wwmap";"Rhine.";"Rhin.";"Il Reno.";"Rhein";"Rin.";"Рейн.";"Ren.";"Rýn";"Ren";"莱\t茵\t河";"ライン\t川";"Reno.";"Рейн.";"Rajna.";"Rajna.";"라인강.";"Рэйн.";"Rin.";"萊\t茵\t河";"  ";"Rhine.";;
"worldWar/map/rhine_wwmap/desc";"Febuary 8th, 1945.";"Février 8th, 1945.";"8 febbraio, 1945.";"8. Februar, 1945.";"8 de Febrero de 1945.";"8 февраля 1945 года.";"8 lutego 1945 roku.";"8. února 1945";"8 Şubat, 1945.";"1945 年 2 月 8 日";"1945年 2 月 8 日";"8 de Fevereiro de 1945.";"8 лютого 1945 року.";"8. Februar 1945.";"1945. február 8.";"1945년 2월 8일";"8 лютага 1945 г.";"Marți 8, 1945.";"1945 年 2 月 8 日";"  ";"Ngày 8 Tháng 2 Năm 1945.";;
"worldWar/map/stalingrad_wwmap";"Battle of Stalingrad";"Bataille de Stalingrad";"Battaglia di Stalingrado";"Schlacht um Stalingrad";"Batalla de Stalingrado";"Сталинградская битва";"Bitwa o Stalingrad";"Bitva o Stalingrad";"Stalingrad Muharebesi";"斯\t大\t林\t格\t勒\t战\t役";"スターリングラード\t攻防戦";"Batalha de Stalinegrado";"Сталінградська битва";"Bitka za Staljingrad";"Sztálingrádi csata";"스탈린그라드 전투";"Сталінградская бітва";"Bătălia de la Stalingrad";"史\t達\t林\t格\t勒\t戰\t役";"  ";"Trận chiến Stalingrad";;
"wwar/operations/stalingrad_wwmap";"Stalingrad.";"Stalingrad.";"Stalingrado.";"Stalingrad";"Stalingrado.";"Сталинград.";"Stalingrad.";"Stalingrad";"Stalingrad.";"斯\t大\t林\t格\t勒";"スターリングラード";"Stalinegrado.";"Сталінград.";"Staljingrad.";"Sztálingrád.";"스탈린그라드.";"Сталінград.";"Stalingrad.";"史\t達\t林\t格\t勒.";"  ";"Stalingrad.";;
"worldWar/map/stalingrad_wwmap/desc";"August 23rd, 1942.";"23 août 1942.";"23 agosto, 1942.";"23. August 1942.";"23 de Agosto de 1942.";"23 августа 1942 года.";"23 sierpnia 1942 roku.";"23. srpna 1942";"23 Ağustos, 1942.";"1942 年 8 月 23 日";"1942 年 8 月 23 日";"23 de Agosto de 1942.";"23 серпня 1942 року.";"23. Avgust 1942.";"1942. augusztus 23.";"1942년 8월 23일.";"23 жніўня 1942 г.";"23 august 1942.";"1942 年 8 月 23 日";"  ";"Ngày 23 Tháng 8 Năm 1942.";;
"worldWar/map/moscow_wwmap";"Battle of Moscow";"Bataille de Moscou";"Battaglia di Mosca";"Schlacht um Moskau";"Batalla de Moscú";"Битва за Москву";"Bitwa o Moskwę";"Bitva o Moskvu";"Moskova Muharebesi";"莫\t斯\t科\t战\t役";"モスクワの\t戦い";"Batalha de Moscovo";"Битва за Москву";"Battle of Moscow";"Moszkvai csata";"모스크바 공방전";"Маскоўская бітва";"Bătălia de la Moscova";"莫\t斯\t科\t戰\t役";"  ";"Trận chiến Moscow";;
"wwar/operations/moscow_wwmap";"Moscow.";"Moscou.";"Mosca.";"Moskau.";"Moscú.";"Москва.";"Moskwa.";"Moskva";"Moskova.";"莫\t斯\t科";"モスクワ。";"Moscovo.";"Москва.";"Moskva.";"Moszkva.";"모스크바.";"Масква.";"Moscova.";"莫\t斯\t科";"  ";"Moscow.";;
"worldWar/map/moscow_wwmap/desc";"October 29th, 1941.";"29 octobre 1941.";"29 Ottobre, 1941.";"29. Oktober, 1941.";"29 de Octubre de 1941.";"29 октября 1941 года.";"29 październik 1941 roku.";"29. října 1941";"29 Ekim, 1941.";"1941 年 10 月 29 日";"1941/10/29";"29 de Outubro de 1941.";"29 жовтня 1941 року.";"29. Oktobar 1941.";"1941. október 29.";"1941년, 10월 29일.";"29 кастрычніка 1941 г.";"29 octombrie 1941.";"1941 年 10 月 29 日";"  ";"Ngày 29 Tháng 10 Năm 1941.";;
"worldWar/map/berlin_wwmap";"Battle of Berlin";"Bataille de Berlin";"Battaglia di Berlino";"Schlacht von Berlin";"Batalla de Berlín";"Берлинское сражение";"Bitwa o Berlin";"Bitva o Berlín";"Berlin Muharebesi";"柏\t林\t战\t役";"ベルリンの\t戦い";"Batalha de Berlim";"Битва за Берлін";"Bitka za Berlin";"Berlini csata";"베를린 공방전";"Берлінская аперацыя";"Bătălia de la Berlin";"柏\t林\t戰\t役";"  ";"Trận chiến Berlin";;
"wwar/operations/berlin_wwmap";"Berlin.";"Berlin.";"Berlin.";"Berlin";"Berlín.";"Берлин.";"Berlin.";"Berlín";"Berlin.";"柏\t林";"ベルリン";"Berlim.";"Берлін.";"Berlin.";"Berlin.";"베를린.";"Берлін.";"Berlin.";"柏\t林";"  ";"Berlin.";;
"worldWar/map/berlin_wwmap/desc";"April 16th, 1945.";"16 avril 1945.";"16 Aprile, 1945.";"16. April 1945.";"16 de Abril de 1945.";"16 апреля 1945 года.";"16 kwietnia 1945 roku.";"16. dubna 1945";"16 Nisan, 1945.";"1945 年 4 月 16 日";"1945 年 4 月 16 日。";"16 de Abril de 1945.";"16 квітня 1945.";"16. April 1945.";"1945. április 16.";"1945년, 4월 16일.";"16 красавіка 1945 г.";"16 aprilie 1945.";"1945 年 4 月 16 日";"  ";"Ngày 16 Tháng 4 Năm 1945";;
"worldWar/map/minsk_bagration_wwmap";"Battle of Minsk";"Bataille de Minsk";"Battaglia di Minsk";"Schlacht um Minsk";"Batalla de Minsk";"Минское сражение";"Bitwa o Mińsk";"Bitva o Minsk";"Minsk Muharebesi";"明\t斯\t克\t战\t役";"ミンスクの\t戦い";"Batalha de Minsk";"Мінська битва";"Bitka za Minsk";"Minszki csata";"민스크 전투";"Менская бітва";"Bătălia de la Minsk";"明\t斯\t克\t戰\t役";"  ";"Trận chiến Minsk";;
"wwar/operations/minsk_bagration_wwmap";"Minsk.";"Minsk.";"Minsk.";"Minsk";"Minsk.";"Минск.";"Mińsk.";"Minsk";"Minsk.";"明\t斯\t克";"ミンスク";"Minsk.";"Мінськ.";"Minsk.";"Minszk.";"민스크.";"Менск.";"Minsk.";"明\t斯\t克";"  ";"Minsk.";;
"worldWar/map/minsk_bagration_wwmap/desc";"June 24th, 1944.";"24 juin 1944.";"24 Giugno, 1944.";"24. Juni 1944.";"24 de Junio de 1944.";"28 июня 1944 года.";"24 czerwca 1944 roku.";"24. června 1944";"24 Haziran, 1944.";"1944 年 6 月 24 日";"1944 年 6 月 24 日。";"24 de Junho de 1944.";"24 червня 1944 року.";"24. Jun 1944.";"1944. június 24.";"1944년, 6월 24일.";"28 чэрвеня 1944 г.";"24 iunie 1944.";"1944 年 6 月 24 日";"  ";"Ngày 24 Tháng 6 Năm 1944";;
"worldWar/map/nordwind_wwmap";"Operation Nordwind";"Opération Nordwind";"Operazione Vento del Nord";"Operation Nordwind";"Operación Nordwind";"Операция ""Северный ветер""";"Operacja Nordwind";"Operace Nordwind";"Nordwind Harekatı";"北\t风\t行\t动";"ノルトヴィント\t作戦";"Operação Nordwind";"Операція ""Північний вітер""";"Operacija Nordvind ";"Nordwind hadművelet";"노르드빈트 작전";"Аперацыя «Паўночны вецер»";"Operațiunea „Nordwind”";"北\t風\t行\t動";"  ";"Chiến dịch NordWind";;
"wwar/operations/nordwind_wwmap";"Alsace.";"Alsace.";"Alsazia.";"Elsass";"Alsacia.";"Эльзас.";"Alzacja.";"Alsasko";"Alsace.";"阿\t尔\t萨\t斯";"アルザス。";"Alsácia.";"Ельзас.";"Alzas.";"Elzász.";"알자스.";"Эльзас.";"Alsacia.";"阿\t爾\t薩\t斯";"  ";"Alsace.";;
"worldWar/map/nordwind_wwmap/desc";"January 1st, 1945. Despite significant losses in the Ardennes, the German command expects to break through the Allied defense line with an unexpected counterattack in the Upper Vosges mountains and the Alsatian Plain.";"1er Janvier 1945. Malgré de lourdes pertes dans les Ardennes, le Commandement Allemand espère percer les lignes de défenses Alliées grâce à une contre-attaque inattendue à travers les hautes montagnes Vosgiennes et les plaines Alsaciennes.";"1° Gennaio, 1943. Nonostante le significative perdite nelle Ardenne, il comando tedesco prevede di sfondare la linea di difesa Alleata con un imprevisto contrattacco sulla catena montuosa dei Vosgi superiori e sulla pianura Alsaziana.";"1. Januar 1945. Trotz schwerer Verluste während der Ardennenoffensive erwartet das deutsche Oberkommando einen erfolgreichen Durchbruch durch die alliierten Verteidigungslinien. Dazu soll ein gewagter Gegenschlag über die Obervogesen und die elsässer Tiefebene geführt werden.";"1 de Enero de 1945. A pesar de las significativas pérdidas en las Ardenas, el mando alemán espera romper la línea defensiva aliada con un contraataque inesperado en las montañas de los Vosgos y la llanura de Alsacia.";"1 января 1945 года. Несмотря на существенные потери в Арденнах, германское командование рассчитывает прорвать линию обороны союзников неожиданной контратакой в Вогезах и на Эльзасской равнине.";"1 stycznia 1945 roku. Mimo znaczących strat w Ardenach niemieckie dowództwo spodziewa się przełamać linię obrony Aliantów poprzez nieoczekiwany kontratak w Górnych Wogezach i Nizinie Alzackiej.";"1. ledna 1945. Navzdory značným ztrátám v Ardenách zamýšlí německé velení provést průlom spojenecké obranné linie nečekaným protiútokem v horních Vogézách a na Alsaských planinách.";"1 Ocak 1945. Ardenler'de ki önemli kayıplara rağmen Alman komutası, yukarı Vosges dağları ve Alsas düzlüklerinden yapılacak beklenmeyen bir karşı saldırı ile müttefik savunma hatlarını yarmayı hedefliyor.";"1945 年 1 月 1 日。\t尽\t管\t在\t阿\t登\t战\t役\t中\t蒙\t受\t了\t巨\t大\t损\t失，\t德\t军\t指\t挥\t部\t依\t然\t抱\t有\t希\t望，\t试\t图\t在\t上\t佛\t日\t山\t脉\t及\t阿\t尔\t萨\t斯\t平\t原\t地\t区\t发\t起\t出\t其\t不\t意\t的\t反\t攻，\t以\t突\t破\t盟\t军\t防\t线。";"1945年\t1月\t1日。\tアルデンヌで\t手痛い\t損失を\t被ったにもかかわらず、\tドイツ\t軍首脳部は、\tヴォージュ\t山脈と\tアルザス\t平原に\t予想外の\t反撃を\t行なうことにより、\t連合軍の\t防衛線を\t突破できるだろうと\t考えている。";"1º de Janeiro, 1945. Apesar das perdas significativas nas Ardenas, o comando alemão esperava romper a linha defensiva aliada com um contra-ataque inesperado pelas montanhas Vosges e na planície da Alsácia.";"1 січня 1945 року. Незважаючи на істотні втрати в Арденнах, німецьке командування розраховує прорвати лінію оборони союзників несподіваною контратакою в Вогезах і на Ельзаській рівнині.";"January 1st, 1945. Despite significant losses in the Ardennes, the German command expects to break through the Allied defense line with an unexpected counterattack in the Upper Vosges mountains and the Alsatian Plain.";"1945. január 1. Az Ardennekben elszenvedett jelentős veszteségeik ellenére a német hadvezetés parancsba adta a szövetségesek védelmi vonalának egy váratlan ellentámadás általi áttörését Elzászban és a Vogézekben.";"1945년 1월 1일. 아르덴에서의 엄청난 손실에도 불구하고 독일군 지휘부는 보주 산맥 위쪽과 알자스 평야에서의 예상치못한 반격을 통해 연합군의 방어선을 돌파할 수 있을것으로 기대하고 있다.";"1 студзеня 1945 г. Нягледзячы на істотныя страты ў Ардэнах, германскае камандаванне разлічвае на прарыў лініі абароны Саюзнікаў праз нечаканую контратаку ў Вагезах і на Эльзаскай раўніне.";"1 ianuarie 1945. În ciuda pierderilor semnificative din Ardeni, comandamentul german se așteaptă să treacă prin linia de apărare aliată printr-un contraatac neașteptat în Munții Vosgi și Câmpia Alsaciană.";"1945 年 1 月 1 日。\t儘\t管\t在\t阿\t登\t戰\t役\t中\t蒙\t受\t了\t巨\t大\t損\t失，\t德\t軍\t指\t揮\t部\t依\t然\t抱\t有\t希\t望，\t試\t圖\t在\t上\t佛\t日\t山\t脈\t及\t阿\t爾\t薩\t斯\t平\t原\t地\t區\t發\t起\t出\t其\t不\t意\t的\t反\t攻，\t以\t突\t破\t盟\t軍\t防\t線。";"  ";"Ngày 1 Tháng 1 Năm 1945. Bất chấp những tổn hại đáng kể ở Ardennes, Bộ chỉ huy quân Đức dự kiến sẽ chọc thủng tuyến phòng thủ của quân Đông minh, bằng một cuộc phản công bất ngờ ở vùng núi Vosges và Đồng bằng Alsatian.";;
"worldWar/map/vitebsk_wwmap";"Battle of Vitebsk";"Bataille de Vitebsk";"Battaglia di Vitebsk";"Schlacht um Wizebsk";"Batalla de Vitebsk";"Витебское сражение";"Bitwa o Witebsk";"Bitva o Vitebsk";"Vitebsk Muharebesi";"维\t捷\t布\t斯\t克\t战\t役";"ヴィーツェプスクの\t戦い";"Batalha de Vitebsk";"Вітебська битва";"Battle of Vitebsk";"Vicebszki csata";"비쳅스크 전투";"Віцебская бітва";"Bătălia de la Vitebsk";"維\t捷\t布\t斯\t克\t戰\t役";"  ";"Trận chiến Vitebsk";;
"wwar/operations/vitebsk_wwmap";"Vitebsk.";"Vitebsk.";"Vitebsk.";"Wizebsk";"Vitebsk.";"Витебск.";"Witebsk.";"Vitebsk";"Vitebsk.";"维\t捷\t布\t斯\t克";"ヴィーツェプスク。";"Vitebsk.";"Вітебськ.";"Vitebsk.";"Vicebszk.";"비쳅스크.";"Віцебск.";"Vitebsk.";"維\t捷\t布\t斯\t克";"  ";"Vitebsk.";;
"worldWar/map/vitebsk_wwmap/desc";"July 6th, 1941. After the capture of Minsk, German forces are advancing rapidly eastward to the Western Dvina to cross it at the Vitebsk-Polotsk site and seize Vitebsk. The Soviet command expects to stop the enemy with a counterattack near Senno.";"6 Juillet 1941. Après avoir capturé Minsk, les forces Allemandes se déploient rapidement vers l'est, pour traverser la Dvina occidentale dans le secteur de Vitebsk-Polotsk et s'emparer de Vitebsk. Le commandement Soviétique espère stopper l'avancée ennemie en lançant une contre-offensive près de Senno.";"6 Luglio, 1941. Dopo la cattura di Minsk, le forze tedesche stanno avanzando rapidamente verso l'est della Dvina Occidentale attraversando Vitebsk-Polotsk in modo da prendere Vitebsk. Il comando sovietico prevede di fermare il nemico con un contrattacco vicino Senno.";"6. Juli 1941. Nach der Eroberung von Minsk schreiten die deutschen Truppen scheinbar unaufhaltsam gegen die Düna vor. Bei Wizebsk-Polozk soll über den Fluss getreten und die Stadt anschließend eingenommen werden. Das sowjetische Oberkommando plant, die Offensive durch einen Gegenschlag nahe Sjanno aufzuhalten.";"06 de julio de 1941. Después de la captura de Minsk, las fuerzas alemanas avanzan rápidamente hacia el este al Dvina occidental para cruzar en el sitio de Vitebsk-Polotsk y tomar Vitebsk. El mando soviético pretende detener al enemigo contraatacando cerca de Senno.";"6 июля 1941 года. После взятия Минска немецкие войска стремительно продвигаются на восток - к Западной Двине, чтобы форсировать её на участке Витебск-Полоцк и овладеть Витебском. Советское командование рассчитывает остановить наступление противника контратакой в районе Сенно.";"6 lipca 1941 roku. Po zdobyciu Mińska, niemieckie siły szybko posuwają się na wschód w kierunku Zachodniej Dźwiny, aby przekroczyć ją w miejscu Witebsk-Połock i zdobyć Witebsk. Radzieckie dowództwo spodziewa się zatrzymania nieprzyjaciela kontratakami koło Senno.";"6. července 1941. Po dobytí Minsku postupují německé jednotky rychle na východ k Západní Dvině, aby ji překonaly ve Vitebsku-Polocku a obsadily Vitebsk. Sovětské velení plánuje zastavit nepřítele protiútokem nedaleko Sjanna.";"6 Temmuz 1941. Minsk ele geçirildikten sonra Alman kuvvetleri Batı Dvina'ya hızla ilerlediler, Vitebsk-Polotsk alanında nehri geçerek Vitebsk'i ele geçirdiler. Sovyet komutası düşmanı bir karşı saldırı ile Senno yakınlarında durdurmayı hedefliyor.";"1941 年 7 月 6 日。\t在\t攻\t占\t明\t斯\t克\t后，\t德\t军\t急\t促\t地\t向\t东\t行\t军\t至\t道\t加\t瓦\t河\t西\t岸，\t试\t图\t穿\t过\t维\t捷\t布\t斯\t克\t-\t波\t洛\t茨\t克\t地\t区\t并\t攻\t占\t维\t捷\t布\t斯\t克。\t苏\t军\t指\t挥\t部\t计\t划\t在\t先\t诺\t发\t起\t反\t攻，\t以\t期\t阻\t挡\t德\t军。";"1941年\t7月\t6日。\tミンスク\t占領後、\tドイツ\t軍は\tヴィーツェプスク-ポラツク\t地点で\tダウガヴァ\t川を\t渡り、\tヴィーツェプスクを\t占領すべく\t東方へ\t急速に\t前進しつつあった。\tソ\t連軍首脳部は、\tシャンノ\t付近の\t反撃で\t敵を\t食い\t止められると\t考えている。";"6 de julho de 1941. Após a captura de Minsk, as forças alemãs avançam rapidamente para leste em direção a Divina Ocidental cruzando no ponto de Vitebsk-Polotsk e capturar Vitebsk. O comando soviético espera deter o inimigo contra-atacando perto de Senno.";"6 липня 1941 року. Після взяття Мінська німецькі війська стрімко просуваються на схід - до Західної Двіни, щоб форсувати її на ділянці Вітебськ-Полоцьк і опанувати Вітебськом. Радянське командування розраховує зупинити наступ противника контратакою в районі Сінний";"July 6th, 1941. After the capture of Minsk, German forces are advancing rapidly eastward to the Western Dvina to cross it at the Vitebsk-Polotsk site and seize Vitebsk. The Soviet command expects to stop the enemy with a counterattack near Senno.";"1941. július 6. Minszk elfoglalása után a német erők rohamosan nyomulnak előre keletre, a Daugava irányába, hogy átkeljenek rajta a vicebszk-polacki oldalon és elfoglalják Vicebszk városát. A szovjet hadvezetés egy ellentámadással tervezi feltartóztatni az ellenséget Szjanno közelében.";"1941년 7월 6일. 민스크 점령 이후 독일군은 비테프스크-폴라츠크 지역에서 드비나(다우가바 강)을 도하하여 비테프스크를 점령하기 위해 빠른 속도로 진격하고 있다. 소련 지휘부는 세노 근방에서의 역공으로 적을 멈추려고 한다.";"6 ліпеня 1941 г. Пасля ўзяцця Менска нямецкія войскі імкліва рухаюцца на ўсход — да Заходняй Дзвіны, каб фарсіраваць яе на ўчастку Віцебск-Полацк і авалодаць Віцебскам. Савецкае камандаванне разлічвае спыніць наступ супраціўніка контратакай у раёне Сянно.";"6 iulie 1941. După capturarea provinciei Minsk, forțele germane se îndreaptă rapid spre vest spre Dvina de Vest pentru al traversa prin locul Vitebsk-Poloțk și pentru a profita de Vitebsk. Comandamentul sovietic se așteaptă să oprească inamicul printr-un contraatac în apropiere de Senno.";"1941 年 7 月 6 日。\t在\t攻\t占\t明\t斯\t克\t後，\t德\t軍\t急\t促\t地\t向\t東\t行\t軍\t至\t道\t加\t瓦\t河\t西\t岸，\t試\t圖\t穿\t過\t維\t捷\t布\t斯\t克\t-\t波\t洛\t茨\t克\t地\t區\t並\t攻\t占\t維\t捷\t布\t斯\t克。\t蘇\t軍\t指\t揮\t部\t計\t劃\t在\t先\t諾\t發\t起\t反\t攻，\t以\t期\t阻\t擋\t德\t軍。";"  ";"Ngày 6 Tháng 7 Năm 1941. Sau khi chiếm đóng Minsk, lực lượng quân Đức liên tục tiến quân lên phía Đông về phía Tây Dvina để vượt qua vùng này tại khu Vitebsk-Polotsk và đánh chiếm Vitebsk. Bộ chỉ huy Hông quân Liên Xô dự tính sẽ ngăn chặn lực lượng quân địch với một cuộc phản công ở gần Senno. ";;
