"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"url/support/easyanticheat/kick_reasons";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/ru/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/ru/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/ru/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";"https://support.gaijin.net/hc/en-us/articles/360000024738#h_9022c48a-94a4-48d6-bdb4-c4c4197c4217";;
"nda_filename";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda_ru.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda_ru.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda_ru.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";"%lang/nda.txt";;
"nda_version";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";;
"nda_version_tanks";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";"-1";;
"url/custom_purchase";;;;;;;;;;;;;;;;;;;;;;;
"url/custom_purchase/eagles";;;;;;;;;;;;;;;;;;;;"http://pay.qq.com/ipay/index.shtml?c=zzltdy&aid=pay.zzlt.game&ch=qdqb,kj,weixin&zoneid={circuitTencentId}&u={userId}";;;
"url/custom_purchase_shield_tv";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";;
"url/custom_purchase_shield_tv/eagles";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";"http://warthunder.com/android_shop";;
"url/custom_purchase/unit";;;;;;;;;;;;;;;;;;;;"http://daoju.qq.com/zzlt/item/%{unitName}.shtml";;;
"url/2step/signInTroubles";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";"https://support.gaijin.net/hc/en-us/articles/203623622-How-to-set-up-the-Two-Step-Authorization-Google-Authenticator-";;
"url/2step/restoreProfile";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";"https://login.gaijin.net/en/profile/restore/auth/";;
"url/2step/codeApp";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";"auto_local auto_login https://login.gaijin.net/code/login";;
"customPurchaseLink/usa_pacific_41_43";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";;
"customPurchaseLink/jpn_pacific_41_43";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";"auto_local auto_login https://store.gaijin.net/catalog.php?search=wt_pacific_campaigns";;
"price/common";"%s";"%s";"%s";"%s";"%s";"%sр";"%s";"%s";"%s";"$%s";"%s";"%s";"%sр";"%s";"%s";"%s";"%sр";"%s";"%s";"%s";"%s";;
"price/eagles100";"1.5";"1.5";"1.5";"1.5";"1.5";75;"1.5";"1.5";"1.5";"1.5";"1.5";"1.5";75;"1.5";"1.5";"1.5";75;"1.5";"1.5";"1.5";"1.5";;
"price/eagles150";"1.00";"1.00";"1.00";"1.00";"1.00";54;"1.00";"1.00";"1.00";"1.00";132;"1.00";54;"1.00";"1.00";"1.00";54;"1.00";"1.00";"1.00";"1.00";;
"price/eagles250";"1.50";"1.50";"1.50";"1.50";"1.50";75;"1.50";"1.50";"1.50";"1.50";"1.50";"1.50";75;"1.50";"1.50";"1.50";75;"1.50";"1.50";25;"1.50";;
"price/eagles500";"3.00";"3.00";"3.00";"3.00";"3.00";159;"3.00";"3.00";"3.00";"3.00";"3.00";"3.00";159;"3.00";"3.00";"3.00";159;"3.00";"3.00";50;"3.00";;
"price/eagles1000";"6.60";"6.60";"6.60";"6.60";"6.60";360;"6.60";"6.60";"6.60";"6.60";880;"6.60";360;"6.60";"6.60";"6.60";360;"6.60";"6.60";"6.60";"6.60";;
"price/eagles2000";"10.00";"10.00";"10.00";"10.00";"10.00";399;"10.00";"10.00";"10.00";"10.00";"10.00";"10.00";399;"10.00";"10.00";"10.00";399;"10.00";"10.00";200;"10.00";;
"price/eagles2500";"16.50";"16.50";"16.50";"16.50";"16.50";900;"16.50";"16.50";"16.50";"16.50";2200;"16.50";900;"16.50";"16.50";"16.50";900;"16.50";"16.50";"16.50";"16.50";;
"price/eagles4000";"23.00";"23.00";"23.00";"23.00";"23.00";899;"23.00";"23.00";"23.00";"23.00";"23.00";"23.00";899;"23.00";"23.00";"23.00";899;"23.00";"23.00";"23.00";"23.00";;
"price/eagles5000";"25.00";"25.00";"25.00";"25.00";"25.00";1350;"25.00";"25.00";"25.00";"25.00";3300;"25.00";1350;"25.00";"25.00";"25.00";1350;"25.00";"25.00";500;"25.00";;
"price/eagles10000";"50.00";"50.00";"50.00";"50.00";"50.00";2700;"50.00";"50.00";"50.00";"50.00";6600;"50.00";2700;"50.00";"50.00";"50.00";2700;"50.00";"50.00";"50.00";"50.00";;
"price/eagles15000";"72.00";"72.00";"72.00";"72.00";"72.00";3942;"72.00";"72.00";"72.00";"72.00";"72.00";"72.00";3942;"72.00";"72.00";"72.00";3942;"72.00";"72.00";"72.00";"72.00";;
"price/eagles20000";"95.00";"95.00";"95.00";"95.00";"95.00";5184;"95.00";"95.00";"95.00";"95.00";"95.00";"95.00";5184;"95.00";"95.00";"95.00";5184;"95.00";"95.00";"95.00";"95.00";;
"price/eagles25000";"114.00";"114.00";"114.00";"114.00";"114.00";6210;"114.00";"114.00";"114.00";"114.00";15180;"114.00";6210;"114.00";"114.00";"114.00";6210;"114.00";"114.00";"114.00";"114.00";;
