"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"germ_vk_3002m_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque medio";"Средний танк";"Czołg średni";"střední tank";"Orta tank";"中​型​坦​克";"中戦車";"Tanque médio";"Середній танк";"Medium tank";"Közepes harckocsi";"중형전차";"Сярэдні танк";"Medium tank";"中​型​坦​克";"Medium tank";"Xe tăng hạng trung";;
"germ_panther_II_shop";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"PzKpfw V Panther II";"Panther II";"黑​豹 II";"パンター II";"Panther II";"Panther II";"Panter II";"Panther II";"판터 II";"Panther II";"Panther II";"黑​豹 II";"PK 5 号 II​型";"Panther II";;
"germ_panther_II_0";"Pz.Kpfw. Panther II";"Pz.Kpfw. Panther II";"Pz.Kpfw.V Panther II";"Pz.Kpfw. V Panther II";"Pz.Kpfw. Panther II";"Pz.Kpfw. Panther II";"Pz.Kpfw. Panther II";"Panzerkampfwagen V Panther II";"Pz.Kpfw. Panther II";"黑​豹 II 式​坦​克";"パンター II";"Pz.Kpfw. Panther II";"Panzerkampfwagen V «Panther» II";"Panter II";"Pz.Kpfw. V Panther II";"판터 II";"Pz.Kpfw. Panther II";"Panther II";"裝​甲​作​戰​載​具 V 黑​豹 II";"PK 5 号 II​型";"Pz.Kpfw. Panther II";;
"germ_panther_II_1";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"PzKpfw V Panther II";"Panther II";"黑​豹 II";"パンター II";"Panther II";"Panther II";"Panter II";"Panther II";"판터 II";"Panther II";"Panther II";"豹 II ";"PK 5 号 II​型";"Panther II";;
"germ_panther_II_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque mediano";"Средний танк";"Czołg średni";"Panther II";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque Médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"germ_panther_II_tutorial_shop";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"PzKpfw V Panther II";"Panther II";"黑​豹 II";"パンター II";"Panther II";"Panther II";"Panter II";"Panther II";"판터 II";"Panther II";"Panther II";"黑​豹 II";"PK 5 号 II​型";"Panther II";;
"germ_panther_II_tutorial_0";"Pz.Kpfw. Panther II";"Pz.Kpfw. Panther II";"Pz.Kpfw.V Panther II";"Pz.Kpfw. Panther II";"Pz.Kpfw. Panther II";"Pz.Kpfw. Panther II";"Pz.Kpfw. Panther II";"Panzerkampfwagen V Panther II";"Pz.Kpfw. Panther II";"黑​豹 II 式​坦​克";"パンター II";"Pz.Kpfw. Panther II";"Panzerkampfwagen V «Panther» II";"Pz.Kpfw. Panther II";"Pz.Kpfw. V Panther II";"판터 II";"Pz.Kpfw. Panther II";"Panther II";"裝​甲​作​戰​載​具 V 黑​豹 II";"PK 5 号 II​型";"Pz.Kpfw. Panther II";;
"germ_panther_II_tutorial_1";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"Panther II";"PzKpfw V Panther II";"Panther II";"黑​豹 II";"パンター II";"Panther II";"Panther II";"Panther II";"Panther II";"판터 II";"Panther II";"Panther II";"黑​豹 II";"PK 5 号 II​型";"Panther II";;
"germ_panther_II_tutorial_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque mediano";"Средний танк";"Czołg średni";"Panther II";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque Médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"germ_leopard_c2_mexas_shop";"C2A1";"Leopard C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"豹 C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"Leopard C2A1";"C2A1";"C2A1";"C2A1";"▀ 豹​C2A1";"C2A1";"C2A1";;
"germ_leopard_c2_mexas_0";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"C2A1/MEXAS 附​加​装​甲​套​件";"レオパルト C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 (MEXAS)";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"레오파르트 C2A1 MEXAS";"Leopard C2A1 MEXAS";"Leopard C2A1 MEXAS";"▀ 豹​C2A1 MEXAS​外​掛​裝​甲​套​件";"“豹” C2A1 MEXAS";"Leopard C2A1 MEXAS";;
"germ_leopard_c2_mexas_1";"C2A1";"Leopard C2A1";"C2A1 ";"C2A1 ";"C2A1";"C2A1";"C2A1 ";"C2A1";"C2A1";"豹 C2A1";"C2A1";"C2A1 ";"C2A1 ";"C2A1 ";"Leopard C2A1";"C2A1 ";"C2A1";"C2A1";"▀ 豹​C2A1";"C2A1";"C2A1";;
"germ_leopard_c2_mexas_2";"MBT";"MBT";"MBT";"Kampfpanzer";"MBT";"ОБТ";"Czołg podstawowy";"MBT";"AMT";"主​战​坦​克";"主力戦車";"MBT";"ОБТ";"Glavni borbeni tenk";"alapharckocsi";"주력전차";"АБТ";"MBT";"主​戰​坦​克";"主​战​坦​克";"Xe tăng chiến đấu chủ lực";;
"it_leopard_1a5_shop";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄​豹 1A5";"▄レオパルト 1A5";"Leopard 1A5";"▄Leopard 1A5";"Leopard 1A5";"▄Leopard 1A5";"▄레오파르트 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄ 豹​1A5";"▄​“豹”​1A5";"▄Leopard 1A5";;
"it_leopard_1a5_0";"▄Leopard 1A5";"Carro Armato Leopard 1A5";"▄Fiat-OTO Leopard 1A5";"Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄​豹 1A5";"▄レオパルト 1A5";"Leopard 1A5";"▄Carro Armato Leopard 1A5";"Leopard 1A5";"▄Leopard 1A5";"▄레오파르트 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄ 豹​1A5";"▄​“豹”​1A5";"▄Leopard 1A5";;
"it_leopard_1a5_1";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1";"Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄​豹 1A5";"▄レオパルト 1A5";"Leopard 1A5";"▄Leopard 1A5";"Leopard 1A5";"▄Leopard 1A5";"▄레오파르트 1A5";"▄Leopard 1A5";"▄Leopard 1A5";"▄ 豹​1A5";"▄​“豹”​1A5";"▄Leopard 1A5";;
"it_leopard_1a5_2";"MBT";"MBT";"MBT";"Kampfpanzer";"MBT";"ОБТ";"Czołg podstawowy";"MBT";"AMT";"主​战​坦​克";"主力戦車";"MBT";"ОБТ";"Glavni borbeni tenk";"alapharckocsi";"주력전차";"АБТ";"MBT";"主​戰​坦​克";"主​战​坦​克";"Xe tăng chiến đấu chủ lực";;
"germ_leopard_1a5_shop";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"豹 1A5";"レオパルト 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"레오파르트 1A5";"Leopard 1A5";"Leopard 1A5";"豹​1A5";"“豹”​1A5";"Leopard 1A5";;
"germ_leopard_1a5_0";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"豹 1A5";"レオパルト 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"레오파르트 1A5";"Leopard 1A5";"Leopard 1A5";"豹​1A5";"“豹”​1A5";"Leopard 1A5";;
"germ_leopard_1a5_1";"Leopard 1A5";"Leopard 1A5";"Leopard 1";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"豹 1A5";"レオパルト 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"Leopard 1A5";"레오파르트 1A5";"Leopard 1A5";"Leopard 1A5";"豹​1A5";"“豹”​1A5";"Leopard 1A5";;
"germ_leopard_1a5_2";"MBT";"MBT";"MBT";"Kampfpanzer";"MBT";"ОБТ";"Czołg podstawowy";"MBT";"AMT";"主​战​坦​克";"主力戦車";"MBT";"ОБТ";"Glavni borbeni tenk";"alapharckocsi";"주력전차";"АБТ";"MBT";"主​戰​坦​克";"主​战​坦​克";"Xe tăng chiến đấu chủ lực";;
"germ_leopard_I_a1_shop";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"豹 A1A1";"レオパルト A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"레오파르트 A1A1";"Leopard A1A1";"Leopard A1A1";"豹​A1A1";"“豹”​A1A1";"Leopard A1A1";;
"germ_leopard_I_a1_0";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"豹 A1A1";"レオパルト A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"레오파르트 A1A1";"Leopard A1A1";"Leopard A1A1";"豹​A1A1";"“豹”​A1A1";"Leopard A1A1";;
"germ_leopard_I_a1_1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1";"Leopard A1A1";"豹 A1A1";"レオパルト A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"Leopard A1A1";"레오파르트 A1A1";"Leopard A1A1";"Leopard A1A1";"豹​A1A1";"“豹”​A1A1";"Leopard A1A1";;
"germ_leopard_I_a1_2";"MBT";"MBT";"MBT";"Kampfpanzer";"MBT";"ОБТ";"Czołg podstawowy";"MBT";"AMT";"主​战​坦​克";"主力戦車";"MBT";"ОБТ";"Glavni borbeni tenk";"alapharckocsi";"주력전차";"АБТ";"TPL";"主​戰​坦​克";"主​战​坦​克";"Xe tăng chiến đấu chủ lực";;
"germ_kv_1_kwk_40_shop";"▀KW I C 756 (r)";"▀KW I C 756 (r)";"▀KV-I C 756 (r)";"▀KW I C 756 (r)";"▀KV I C 756 (r)";"▀KW I C 756 (r)";"▀KW I C 756 (r)";"▀ PzKpfw KV-IB 755(r)";"▀KW I C 756 (r)";"▀​KW I C 756 (r)";"▀KV I C 756 (r)";"▀KV I C 756 (r)";"▀KV I C 756 (r)";"▀KV I C 756 (r)";"▀KW I C 756 (r)";"▀KV I C 756 (r)";"▀KV-1B 756(r)";"▀KV-IB 756(r)";"▀​KW I C 756 (r)";"KV-IB 756(r)";"▀KW I C 756 (r)";;
"germ_kv_1_kwk_40_0";"▀Pz.Kpfw. KW I C 756 (r)";"▀Pz.Kpfw. KW I C 756 (r)";"▀Pz.Kpfw. KV-I C 756 (r)";"▀Pz.Kpfw. KW I C 756 (r)";"▀Pz.Kpfw. KV I C 756 (r)";"▀Pz.Kpfw. KW I C 756 (r)";"▀Pz.Kpfw. KW I C 756 (r)";"▀ PzKpfw KV-IB 755(r)";"▀Pz.Kpfw. KW I C 756 (r)";"▀​756 (r) 坦​克";"▀Pz.Kpfw. KV I C 756 (r)";"▀Pz.Kpfw. KV I C 756 (r)";"▀Panzerkampfwagen KV I C 756 (r)";"▀Pz.Kpfw. KV I C 756 (r)";"▀Pz.Kpfw. KW I C 756 (r)";"▀Pz.Kpfw. KV I C 756 (r)";"▀Pz.Kpfw. KV-1B 756(r)";"▀Panzer KV-IB 756(r)";"▀​裝​甲​作​戰​載​具 KW I C 756 (蘇​聯)";"KV-IB 756(r)";"▀Pz.Kpfw. KW I C 756 (r)";;
"germ_kv_1_kwk_40_1";"▀KW I C 756 (r)";"▀KW I C 756 (r)";"▀KV-I C 756 (r)";"▀KW I C 756 (r)";"▀KV I C 756 (r)";"▀KW I C 756 (r)";"▀KW I C 756 (r)";"▀ KV-I(r)";"▀KW I C 756 (r)";"▀​KW I C 756 (r)";"▀Pz.Kpfw. KV-1B 756(r)";"▀KV I C 756 (r)";"▀KV I C 756 (r)";"▀KV I C 756 (r)";"▀KW I C 756 (r)";"▀KV I C 756 (r)";"▀KV-1B 756(r)";"▀KV-IB 756(r)";"▀​KW I C 756 (r)";"KV-IB 756(r)";"▀KW I C 756 (r)";;
"germ_kv_1_kwk_40_2";"▀Heavy tank";"▀Char lourd";"▀Carro armato pesante";"▀Schwerer Panzer";"▀Tanque Pesado";"▀Тяжёлый танк";"▀Czołg ciężki";"▀ KV-I";"▀Ağır Tank";"重​型​坦​克";"▀重戦車";"▀Tanque Pesado";"▀Важкий танк";"▀Teški tenk";"nehéz harckocsi";"▀중전차";"▀Цяжкі танк";"▀Tanc greu";"▀ 重​型​坦​克";"重​型​坦​克";"▀Xe tăng hạng nặng";;
"germ_kv_2_754r_shop";"▀KW II 754 (r)";"▀KW II 754 (r)";"▀KV-II 754 (r)";"▀KW II 754 (r)";"▀KV II 754 (r)";"▀KW II 754 (r)";"▀KW II 754(r)";"▀ PzKpfw KV-II 754(r)";"▀KW II 754 (r)";"▀​KW II 754 (r)";"▀KV II 754 (r)";"▀KV II 754 (r)";"▀KV II 754 (r)";"▀KV II 754 (r)";"▀KW II 754 (r)";"▀KV-II 754(r)";"▀KV-II 754r";"▀KV-II 754(r)";"▀​KW II 754 (r)";"KV-II 754r";"▀KW II 754 (r)";;
"germ_kv_2_754r_0";"▀Pz.Kpfw. KW II 754 (r)";"▀Pz.Kpfw. KV II 754 (r)";"▀Pz.Kpfw. KW-II 754 (r)";"▀Pz.Kpfw. KW II 754 (r)";"▀Pz.Kpfw. KW II 754 (r)";"▀Pz.Kpfw. KW II 754 (r)";"▀Pz.Kpfw. KW II 754(r)";"▀ PzKpfw KV-II 754(r)";"▀Pz.Kpfw. KW II 754 (r)";"▀​754 (r) 坦​克";"▀KW II 754 (r)";"▀Pz.Kpfw. KW II 754 (r)";"▀Panzerkampfwagen KV II 754 (r)";"▀Pz.Kpfw. KW II 754 (r)";"▀Pz.Kpfw. KW II 754 (r)";"▀Pz.Kpfw. KW II 754 (r)";"▀KV-II 754r";"▀KV-II 754(r)";"▀​裝​甲​作​戰​載​具 KV II 754 (蘇​聯)";"KV-II 754r";"▀Pz.Kpfw. KW II 754 (r)";;
"germ_kv_2_754r_1";"▀KW II 754 (r)";"▀KW II 754 (r)";"▀KV-II 754 (r)";"▀KW II 754 (r)";"▀KV II 754 (r)";"▀KW II 754 (r)";"▀KW II 754(r)";"▀ KV-II(r)";"▀KW II 754 (r)";"▀​KW II 754 (r)";"▀KV II 754 (r)";"▀KV II 754 (r)";"▀KV II 754 (r)";"▀KV II 754 (r)";"▀KW II 754 (r)";"▀KV II 754 (r)";"▀KV-II";"▀KV-II";"▀​KW II 754 (r)";"KV-II 754r";"▀KW II 754 (r)";;
"germ_kv_2_754r_2";"▀Heavy tank";"▀Char lourd";"▀Carro armato pesante";"▀Schwerer Panzer";"▀Tanque Pesado";"▀Тяжёлый танк";"▀Czołg ciężki";"▀ KV-II";"▀Ağır Tank";"重​型​坦​克";"重戦車";"▀Tanque Pesado";"▀Важкий танк";"▀Teški tenk";"nehéz harckocsi";"▀중전차";"▀Цяжкі танк";"▀Tanc greu";"▀ 重​型​坦​克";"重​型​坦​克";"▀Xe tăng hạng nặng";;
"germ_kv_1B_finland_shop";"▀KV-IB";"▀KV-IB";"▀KV-1B";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KW-1B";"▀ KV-1E [ST]";"▀KV-IB";"▀​KV-1B";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-1B";"▀KV-1B";"▀KV-IB";"▀​KV-IB";"KV-1B F32";"▀KV-IB";;
"germ_kv_1B_finland_0";"▀KV-IB";"▀KV-IB";"▀KV-1B";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KW-1B";"▀ KV-1E [ST]";"▀KV-IB";"▀​KV-1B";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-1B";"▀KV-1B";"▀KV-IB";"▀​KV-IB​（芬​蘭）";"KV-1B F32";"▀KV-IB";;
"germ_kv_1B_finland_1";"▀KV-IB";"▀KV-IB";"▀KV-1B";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KW-1B";"▀ KV-1E";"▀KV-IB";"▀​KV-1B";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-IB";"▀KV-1B";"▀KV-1B";"▀KV-IB";"▀ KV-IB";"KV-1B F32";"▀KV-IB";;
"germ_kv_1B_finland_2";"▀Heavy tank";"▀Char lourd";"▀Carro armato pesante";"▀Schwerer Panzer";"▀Tanque Pesado";"▀Тяжёлый танк";"▀Czołg ciężki";"▀ KV-1";"▀Ağır Tank";"重​型​坦​克";"▀重戦車";"▀Tanque Pesado";"▀Важкий танк";"▀Teški tenk";"nehéz harckocsi";"▀중전차";"▀Цяжкі танк";"▀Tanc greu";"▀ 重​型​坦​克";"重​型​坦​克";"▀Xe tăng hạng nặng";;
"us_m4a2_1944_germ_shop";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4A2";"▀M4-748(a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4-748 (a)";"▀ PzKpfw M4 748 (a)";"▀M4 748 (a)";"▀​M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4A2";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀​M4-748 (a)";"M4 748(a)​“谢​尔​曼”";"▀M4 748 (a)";;
"us_m4a2_1944_germ_0";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4-748(a)";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀ PzKpfw M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀​748 (a) 坦​克";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀Panzerkampfwagen M4 748 (a)";"▀M4A2 Šerman (1944)";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀Panzer M4 748 (a)";"▀​裝​甲​作​戰​載​具 M4-748 (美​利​堅)";"M4 748(a)​“谢​尔​曼”";"▀Pz.Kpfw. M4 748 (a)";;
"us_m4a2_1944_germ_1";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4-748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀ M4 (a)";"▀M4 748 (a)";"▀​M4 748 (a)";"▀Pz.Kpfw. M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀M4 748 (a)";"▀​M4 748 (a)";"M4 748(a)​“谢​尔​曼”";"▀M4 748 (a)";;
"us_m4a2_1944_germ_2";"▀Medium tank";"▀Char moyen";"▀Carro armato medio";"▀Mittelschwerer Panzer";"▀Tanque mediano";"▀Средний танк";"▀Czołg średni";"▀ M4";"▀Orta Tank";"中​型​坦​克";"▀中戦車";"▀Tanque Médio";"▀Середній танк";"Srednji tenk";"közepes harckocsi";"▀중형전차";"▀Сярэдні танк";"▀Tanc mediu";"▀ 中​型​坦​克";"中​型​坦​克";"▀Xe tăng hạng trung";;
"germ_pzkpfw_V_ausf_a_panther_shop";"Panther A";"Panther A";"Panther A";"Panther A";"Panther A";"Panther A";"Panther A";"PzKpfw V Ausf. A Panther";"Panther A";"豹​式​坦​克 A 型";"パンター\tA\t型";"Panther A";"Panther A";"PzKpfw V Ausf.A";"Panther A";"판터 A형";"Panther A";"Panther A";"豹​式​坦​克 A 型";"PK 5 号 A 型";"Panther A";;
"germ_pzkpfw_V_ausf_a_panther_0";"Pz.Kpfw. V Ausf. A";"Pz.Kpfw. V Ausf. A";"Pz.Kpfw. V Ausf.A";"Pz.Kpfw. V Panther Ausf. A";"Pz.Kpfw. V Ausf. A";"Pz.Kpfw. V Ausf. A";"Pz.Kpfw. V Ausf. A";"Panzerkampfwagen V Ausf. A Panther";"Pz.Kpfw. V Ausf. A";"五​号​坦​克 A 型 豹​式";"V\t号戦車\tパンター\tA\t型 ｜ Pz.Kpfw. V Ausf. A";"Pz.Kpfw. V Ausf. A";"Panzerkampfwagen V «Panther» Ausführung A";"PzKpfw V Ausf.A";"Pz.Kpfw. V Panther Ausf. A";"5호 전차 판터 A형";"Pz.Kpfw. V Ausf. A";"Panzerkampfwagen V versiunea A";"裝​甲​作​戰​載​具 V A 型 豹";"PK 5 号 A 型";"Pz.Kpfw. V Ausf. A";;
"germ_pzkpfw_V_ausf_a_panther_1";"Panther A";"Panther A";"Panther A";"Panther A";"Panther A";"Panther A";"Panther A";"Panther Ausf. A";"Panther A";"豹​式​坦​克 A 型";"パンター\tA\t型";"Panther A";"Panther A";"Panter A";"Panther A";"판터 A형";"Panther A";"Panther A";"豹​式​坦​克 A 型";"PK 5 号 A 型";"Panther A";;
"germ_pzkpfw_V_ausf_a_panther_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque mediano";"Средний танк";"Czołg średni";"Panther";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque Médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"germ_pzkpfw_V_ausf_g_panther_shop";"Panther G";"Panther G";"Panther G";"Panther G";"Panther G";"Panther G";"Panther G";"PzKpfw V Ausf. G Panther";"Panther G";"豹​式​坦​克 G 型";"パンター\tG\t型";"Panther G";"Panther G";"PzKpfw V Ausf.G";"Panther G";"판터 G형";"Panther G";"Panther G";"豹​式​坦​克 G 型";"PK 5 号 G 型";"Panther G";;
"germ_pzkpfw_V_ausf_g_panther_0";"Pz.Kpfw. V Ausf. G";"Pz.Kpfw. V Ausf. G";"Pz.Kpfw. V Ausf.G";"Pz.Kpfw. V Panther Ausf. G";"Pz.Kpfw. V Ausf. G";"Pz.Kpfw. V Ausf. G";"Pz.Kpfw. V Ausf. G";"Panzerkampfwagen V Ausf. G Panther";"Pz.Kpfw. V Ausf. G";"五​号​坦​克 G 型 豹​式";"V\t号戦車\tパンター\tG\t型 ｜ Pz.Kpfw. V Ausf. G";"Pz.Kpfw. V Ausf. G";"Panzerkampfwagen V «Panther» Ausführung G";"PzKpfw V Ausf.G";"Pz.Kpfw. V Panther Ausf. G";"5호 전차 판터 G형";"Pz.Kpfw. V Ausf. G";"Panzerkampfwagen V versiunea G";"裝​甲​作​戰​載​具 V G 型 豹";"PK 5 号 G 型";"Pz.Kpfw. V Ausf. G";;
"germ_pzkpfw_V_ausf_g_panther_1";"Panther G";"Panther G";"Panther G";"Panther G";"Panther G";"Panther G";"Panther G";"Panther Ausf. G";"Panther G";"豹​式​坦​克 G 型";"パンター\tG\t型";"Panther G";"Panther G";"Panter G";"Panther G";"판터 G형";"Panther G";"Panther G";"豹​式​坦​克 G 型";"PK 5 号 G 型";"Panther G";;
"germ_pzkpfw_V_ausf_g_panther_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque mediano";"Средний танк";"Czołg średni";"Panther";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque Médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"germ_pzkpfw_V_ausf_d_panther_shop";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"PzKpfw V Ausf. D Panther";"Panther D";"豹​式​坦​克 D 型";"パンター\tD\t型";"Panther D";"Panther D";"PzKpfw V Ausf.D";"Panther D";"판터 D형";"Panther D";"Panther D";"豹​式​坦​克 D 型";"PK 5 号 D 型";"Panther D";;
"germ_pzkpfw_V_ausf_d_panther_0";"Pz.Kpfw. V Ausf. D";"Pz.Kpfw. V Ausf. D";"Pz.Kpfw. V Ausf.D";"Pz.Kpfw. V Panther Ausf. D";"Pz.Kpfw. V Ausf. D";"Pz.Kpfw. V Ausf. D";"Pz.Kpfw. V Ausf. D";"Panzerkampfwagen V Ausf. D Panther";"Pz.Kpfw. V Ausf. D";"五​号​坦​克 D 型 豹​式";"V\t号戦車\tパンター\tD\t型 ｜ Pz.Kpfw. V Ausf. D";"Pz.Kpfw. V Ausf. D";"Panzerkampfwagen V «Panther» Ausführung D";"PzKpfw V Ausf.D";"Pz.Kpfw. V Panther Ausf. D";"5호 전차 판터 D형";"Pz.Kpfw. V Ausf. D";"Panzerkampfwagen V versiunea D";"裝​甲​作​戰​載​具 V D 型 豹";"PK 5 号 D 型";"Pz.Kpfw. V Ausf. D";;
"germ_pzkpfw_V_ausf_d_panther_1";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"Panther Ausf. D";"Panther D";"豹​式​坦​克 D 型";"パンター\tD\t型";"Panther D";"Panther D";"Panter D";"Panther D";"판터 D형";"Panther D";"Panther D";"豹​式​坦​克 D 型";"PK 5 号 D 型";"Panther D";;
"germ_pzkpfw_V_ausf_d_panther_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque mediano";"Средний танк";"Czołg średni";"Panther";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque Médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"germ_pzkpfw_V_ausf_d_panther_tutorial_shop";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"Panther D";"PzKpfw V Ausf. D Panther";"Panther D";"豹​式​坦​克 D 型";"パンター\tD\t型";"Panther D";"Panther D";"Pz.Kpfw. V Ausf. D";"Panther D";"판터 D형";"Panther D";"Panther D";"豹​式​坦​克 D 型";"PK 5 号 D 型";"Panther D";;
