"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"coop/Bot83";"Gottshalk";"Gottshalk";"Gottshalk";"Gottshalk";"Gottshalk";"Gottshalk";"Gottshalk";"Gottshalk";"Gottshalk";"戈\t特\t沙\t尔\t克";"ゴットシャルク";"Gottshalk";"Гоцхалк";"Gottshalk";"Gottshalk";"고트샬크";"Gottshalk";"««Gottshalk»»";"戈\t特\t沙\t爾\t克";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Gottshalk";;
"coop/Bot84";"Gotz";"Gotz";"Gotz";"Gotz";"Gotz";"Gotz";"Gotz";"Gotz";"Gotz";"格\t茨";"ゲッツ";"Gotz";"Гец";"Gotz";"Gotz";"고츠";"Gotz";"««Gotz»»";"格\t茨";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Gotz";;
"coop/Bot85";"Griselda";"Griselda";"Griselda";"Griselda";"Griselda";"Griselda";"Griselda";"Griselda";"Griselda";"格\t里\t瑟\t尔\t达";"グリゼルダ";"Griselda";"Гризельда";"Griselda";"Griselda";"그리젤다";"Griselda";"««Griselda»»";"格\t裡\t瑟\t爾\t達";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Griselda";;
"coop/Bot86";"Hamprecht";"Hamprecht";"Hamprecht";"Hamprecht";"Hamprecht";"Hamprecht";"Hamprecht";"Hamprecht";"Hamprecht";"汉\t普\t雷\t西\t特";"ハムプレックス";"Hamprecht";"Хампрехт";"Hamprecht";"Hamprecht";"함프레흐트";"Hamprecht";"««Hamprecht»»";"漢\t普\t雷\t西\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hamprecht";;
"coop/Bot87";"Hans";"Hans";"Hans";"Hans";"Hans";"Hans";"Hans";"Hans";"Hans";"汉\t斯";"ハンス";"Hans";"Ганс";"Hans";"Hans";"한스";"Hans";"««Hans»»";"漢\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hans";;
"coop/Bot88";"Harald";"Harald";"Harald";"Harald";"Harald";"Harald";"Harald";"Harald";"Harald";"哈\t拉\t尔\t德";"ハラルド";"Harald";"Харальд";"Harald";"Harald";"하랄드";"Harald";"««Harald»»";"哈\t拉\t爾\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Harald";;
"coop/Bot89";"Hartmann";"Hartmann";"Hartmann";"Hartmann";"Hartmann";"Hartmann";"Hartmann";"Hartmann";"Hartmann";"哈\t特\t曼";"ハルトマン";"Hartmann";"Хартман";"Hartmann";"Hartmann";"하르트만";"Hartmann";"««Hartmann»»";"哈\t特\t曼";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hartmann";;
"coop/Bot90";"Hartwig";"Hartwig";"Hartwig";"Hartwig";"Hartwig";"Hartwig";"Hartwig";"Hartwig";"Hartwig";"哈\t特\t维\t希";"ハートウィグ";"Hartwig";"Хартвіг";"Hartwig";"Hartwig";"하르트비히";"Hartwig";"««Hartwig»»";"哈\t特\t維\t希";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hartwig";;
"coop/Bot91";"Heilgar";"Heilgar";"Heilgar";"Heilgar";"Heilgar";"Heilgar";"Heilgar";"Heilgar";"Heilgar";"海\t尔\t加";"ハイルガー";"Heilgar";"Хайльгар";"Heilgar";"Heilgar";"하일가르";"Heilgar";"««Heilgar»»";"海\t爾\t加";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Heilgar";;
"coop/Bot92";"Heimbrecht";"Heimbrecht";"Heimbrecht";"Heimbrecht";"Heimbrecht";"Heimbrecht";"Heimbrecht";"Heimbrecht";"Heimbrecht";"海\t姆\t布\t雷\t希\t特";"ヘイメブレックス";"Heimbrecht";"Хаймбрехт";"Heimbrecht";"Heimbrecht";"하임브레흐트";"Heimbrecht";"««Heimbrecht»»";"海\t姆\t佈\t雷\t希\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Heimbrecht";;
"coop/Bot93";"Heimerich";"Heimerich";"Heimerich";"Heimerich";"Heimerich";"Heimerich";"Heimerich";"Heimerich";"Heimerich";"海\t梅\t里\t希";"ヘイメリッヒ";"Heimerich";"Хаймеріх";"Heimerich";"Heimerich";"하이머리히";"Heimerich";"««Heimerich»»";"海\t梅\t裡\t希";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Heimerich";;
"coop/Bot94";"Helmuth";"Helmuth";"Helmuth";"Helmuth";"Helmuth";"Helmuth";"Helmuth";"Helmut";"Helmuth";"赫\t尔\t穆\t特";"ヘルムート";"Helmuth";"Гельмунт";"Helmuth";"Helmuth";"헬무트";"Helmuth";"««Helmuth»»";"赫\t爾\t穆\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Helmuth";;
"coop/Bot95";"Hrodgar";"Hrodgar";"Hrodgar";"Hrodgar";"Hrodgar";"Hrodgar";"Hrodgar";"Hrodgar";"Hrodgar";"赫\t罗\t德\t加";"フロッガー";"Hrodgar";"Хротгар";"Hrodgar";"Hrodgar";"흐로트가르";"Hrodgar";"««Hrodgar»»";"赫\t羅\t德\t加";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hrodgar";;
"coop/Bot96";"Hrodrick";"Hrodrick";"Hrodrick";"Hrodrick";"Hrodrick";"Hrodrick";"Hrodrick";"Hrodrick";"Hrodrick";"赫\t罗\t德\t里\t克";"フリッグ";"Hrodrick";"Хродрік";"Hrodrick";"Hrodrick";"흐로트리크";"Hrodrick";"««Hrodrick»»";"赫\t羅\t德\t里\t克";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hrodrick";;
"coop/Bot97";"Hrodwulf";"Hrodwulf";"Hrodwulf";"Hrodwulf";"Hrodwulf";"Hrodwulf";"Hrodwulf";"Hrodwulf";"Hrodwulf";"赫\t罗\t德\t沃\t尔\t夫";"フロットブルプ";"Hrodwulf";"Хродвульф";"Hrodwulf";"Hrodwulf";"흐로트불프";"Hrodwulf";"««Hrodwulf»»";"赫\t羅\t德\t沃\t爾\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hrodwulf";;
"coop/Bot98";"Hrotger";"Hrotger";"Hrotger";"Hrotger";"Hrotger";"Hrotger";"Hrotger";"Hrotger";"Hrotger";"赫\t罗\t特\t格";"フロットゲル";"Hrotger";"Хротгер";"Hrotger";"Hrotger";"흐로트게르";"Hrotger";"««Hrotger»»";"赫\t羅\t特\t格";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hrotger";;
"coop/Bot99";"Huncbercht";"Huncbercht";"Huncbercht";"Huncbercht";"Huncbercht";"Huncbercht";"Huncbercht";"Huncbercht";"Huncbercht";"洪\t克\t伯\t希\t特";"フランベルク";"Huncbercht";"Хунберхт";"Huncbercht";"Huncbercht";"훈크베르흐트";"Huncbercht";"««Huncbercht»»";"洪\t克\t伯\t希\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Huncbercht";;
"coop/Bot100";"Hupprecht";"Hupprecht";"Hupprecht";"Hupprecht";"Hupprecht";"Hupprecht";"Hupprecht";"Hupprecht";"Hupprecht";"胡\t普\t雷\t希\t特";"フープユトレヒト";"Hupprecht";"Гупрехт";"Hupprecht";"Hupprecht";"후프레흐트";"Hupprecht";"««Hupprecht»»";"胡\t普\t雷\t希\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hupprecht";;
"coop/Bot101";"Irmgard";"Irmgard";"Irmgard";"Irmgard";"Irmgard";"Irmgard";"Irmgard";"Irmgard";"Irmgard";"伊\t姆\t加\t德";"イルムガルト";"Irmgard";"Ірмгард";"Irmgard";"Irmgard";"이름가르트";"Irmgard";"««Irmgard»»";"伊\t姆\t加\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Irmgard";;
"coop/Bot102";"Jorg";"Jorg";"Jorg";"Jorg";"Jorg";"Jorg";"Jorg";"Jorg";"Jorg";"约\t尔\t格";"ヨルグ";"Jorg";"Йорг";"Jorg";"Jorg";"요르크";"Jorg";"««Jorg»»";"約\t爾\t格";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Jorg";;
"coop/Bot103";"Kaiser";"Kaiser";"Kaiser";"Kaiser";"Kaiser";"Kaiser";"Kaiser";"Kaiser";"Kaiser";"凯\t泽";"カイゼル";"Kaiser";"Кайзер";"Kaiser";"Kaiser";"카이저";"Kaiser";"««Kaiser»»";"凱\t澤";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kaiser";;
"coop/Bot104";"Karl";"Karl";"Karl";"Karl";"Karl";"Karl";"Karl";"Karl";"Karl";"卡\t尔";"カール";"Karl";"Карл";"Karl";"Karl";"카를";"Karl";"««Karl»»";"卡\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Karl";;
"coop/Bot105";"Karlmann";"Karlmann";"Karlmann";"Karlmann";"Karlmann";"Karlmann";"Karlmann";"Karlmann";"Karlmann";"卡\t尔\t曼";"カルマン";"Karlmann";"Карлман";"Karlmann";"Karlmann";"카를만";"Karlmann";"««Karlmann»»";"卡\t爾\t曼";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Karlmann";;
"coop/Bot106";"Karsten";"Karsten";"Karsten";"Karsten";"Karsten";"Karsten";"Karsten";"Karsten";"Karsten";"卡\t斯\t滕";"カルステン";"Karsten";"Карстен";"Karsten";"Karsten";"카르스텐";"Karsten";"««Karsten»»";"卡\t斯\t滕";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Karsten";;
"coop/Bot107";"Kasimir";"Kasimir";"Kasimir";"Kasimir";"Kasimir";"Kasimir";"Kasimir";"Kasimir";"Kasimir";"卡\t西\t米\t尔";"カシミール";"Kasimir";"Казимир";"Kasimir";"Kasimir";"카시미르";"Kasimir";"««Kasimir»»";"凱\t西\t米\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kasimir";;
"coop/Bot108";"Kaspar";"Kaspar";"Kaspar";"Kaspar";"Kaspar";"Kaspar";"Kaspar";"Kaspar";"Kaspar";"卡\t斯\t帕";"カスパー";"Kaspar";"Каспар";"Kaspar";"Kaspar";"카스파르";"Kaspar";"««Kaspar»»";"卡\t斯\t帕";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kaspar";;
"coop/Bot109";"Kiefer";"Kiefer";"Kiefer";"Kiefer";"Kiefer";"Kiefer";"Kiefer";"Kiefer";"Kiefer";"基\t弗";"キーファー";"Kiefer";"Кіфер";"Kiefer";"Kiefer";"키퍼";"Kiefer";"««Kiefer»»";"基\t弗";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kiefer";;
"coop/Bot110";"Klaus";"Klaus";"Klaus";"Klaus";"Klaus";"Klaus";"Klaus";"Klaus";"Klaus";"克\t劳\t斯";"クラウス";"Klaus";"Клаус";"Klaus";"Klaus";"클라우스";"Klaus";"««Klaus»»";"克\t勞\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Klaus";;
"coop/Bot111";"Klemens";"Klemens";"Klemens";"Klemens";"Klemens";"Klemens";"Klemens";"Klemens";"Klemens";"克\t莱\t门\t斯";"クレメンス";"Klemens";"Клеменс";"Klemens";"Klemens";"클레멘스";"Klemens";"««Klemens»»";"克\t萊\t門\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Klemens";;
"coop/Bot112";"Konrad";"Konrad";"Konrad";"Konrad";"Konrad";"Konrad";"Konrad";"Konrad";"Konrad";"康\t拉\t德";"コンラード";"Konrad";"Конрад";"Konrad";"Konrad";"코나르트";"Konrad";"««Konrad»»";"康\t拉\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Konrad";;
"coop/Bot113";"Kurt";"Kurt";"Kurt";"Kurt";"Kurt";"Kurt";"Kurt";"Kurt";"Kurt";"库\t尔\t特";"カート";"Kurt";"Курт";"Kurt";"Kurt";"쿠르트";"Kurt";"««Kurt»»";"庫\t爾\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kurt";;
"coop/Bot114";"Lamprecht";"Lamprecht";"Lamprecht";"Lamprecht";"Lamprecht";"Lamprecht";"Lamprecht";"Lamprecht";"Lamprecht";"兰\t普\t雷\t西\t特";" ランプレヒト";"Lamprecht";"Лампрехт";"Lamprecht";"Lamprecht";"람프레흐트";"Lamprecht";"««Lamprecht»»";"蘭\t普\t雷\t西\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Lamprecht";;
"coop/Bot115";"Leberecht";"Leberecht";"Leberecht";"Leberecht";"Leberecht";"Leberecht";"Leberecht";"Leberecht";"Leberecht";"莱\t贝\t雷\t希\t特";"レベレヒト";"Leberecht";"Леберехт";"Leberecht";"Leberecht";"레베레흐트";"Leberecht";"««Leberecht»»";"萊\t貝\t雷\t希\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Leberecht";;
"coop/Bot116";"Leonhardt";"Leonhardt";"Leonhardt";"Leonhardt";"Leonhardt";"Leonhardt";"Leonhardt";"Leonhardt";"Leonhardt";"莱\t昂\t哈\t特";"レオンハルト";"Leonhardt";"Леонхардт";"Leonhardt";"Leonhardt";"레온하르트";"Leonhardt";"««Leonhardt»»";"萊\t昂\t哈\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Leonhardt";;
"coop/Bot117";"Lewenhart";"Lewenhart";"Lewenhart";"Lewenhart";"Lewenhart";"Lewenhart";"Lewenhart";"Lewenhart";"Lewenhart";"莱\t文\t哈\t特";"レウェンハート";"Lewenhart";"Левенхарт";"Lewenhart";"Lewenhart";"레벤하르트";"Lewenhart";"««Lewenhart»»";"萊\t文\t哈\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Lewenhart";;
"coop/Bot118";"Lorenz";"Lorenz";"Lorenz";"Lorenz";"Lorenz";"Lorenz";"Lorenz";"Lorenz";"Lorenz";"洛\t伦\t兹";"ローレンツ";"Lorenz";"Лоренц";"Lorenz";"Lorenz";"로렌츠";"Lorenz";"««Lorenz»»";"洛\t倫\t茲";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Lorenz";;
"coop/Bot119";"Ludwig";"Ludwig";"Ludwig";"Ludwig";"Ludwig";"Ludwig";"Ludwig";"Ludwig";"Ludwig";"路\t德\t维\t希";"ラドヴィグ";"Ludwig";"Людвіг";"Ludwig";"Ludwig";"루트비히";"Ludwig";"««Ludwig»»";"路\t德\t維\t希";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ludwig";;
"coop/Bot120";"Luther";"Luther";"Luther";"Luther";"Luther";"Luther";"Luther";"Luther";"Luther";"路\t德";"ルター";"Luther";"Лютер";"Luther";"Luther";"루터";"Luther";"««Luther»»";"路\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Luther";;
"coop/Bot121";"Manfried";"Manfried";"Manfried";"Manfried";"Manfried";"Manfried";"Manfried";"Manfried";"Manfried";"曼\t弗\t里\t德";"マンフレッド";"Manfried";"Менфрід";"Manfried";"Manfried";"만프리트";"Manfried";"««Manfried»»";"曼\t弗\t裡\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Manfried";;
"coop/Bot122";"Meinhard";"Meinhard";"Meinhard";"Meinhard";"Meinhard";"Meinhard";"Meinhard";"Meinhard";"Meinhard";"迈\t因\t哈\t德";"マインハルト";"Meinhard";"Мейнхард";"Meinhard";"Meinhard";"마인하르트";"Meinhard";"««Meinhard»»";"邁\t因\t哈\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Meinhard";;
"coop/Bot123";"Moritz";"Moritz";"Moritz";"Moritz";"Moritz";"Moritz";"Moritz";"Moritz";"Moritz";"莫\t里\t茨";"モーリッツ";"Moritz";"Моріц";"Moritz";"Moritz";"모리츠";"Moritz";"««Moritz»»";"莫\t里\t茨";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Moritz";;
"coop/Bot124";"Otto";"Otto";"Otto";"Otto";"Otto";"Otto";"Otto";"Otto";"Otto";"奥\t托";"オットー";"Otto";"Отто";"Otto";"Otto";"오토";"Otto";"««Otto»»";"奧\t托";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Otto";;
"coop/Bot125";"Reinhard";"Reinhard";"Reinhard";"Reinhard";"Reinhard";"Reinhard";"Reinhard";"Reinhard";"Reinhard";"莱\t因\t哈\t德";"ラインハルト";"Reinhard";"Рейнхард";"Reinhard";"Reinhard";"라인하르트";"Reinhard";"««Reinhard»»";"萊\t因\t哈\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Reinhard";;
"coop/Bot126";"Reinhold";"Reinhold";"Reinhold";"Reinhold";"Reinhold";"Reinhold";"Reinhold";"Reinhold";"Reinhold";"莱\t因\t霍\t尔\t德";"ラインホルト";"Reinhold";"Рейнхольд";"Reinhold";"Reinhold";"라인홀트";"Reinhold";"««Reinhold»»";"萊\t因\t霍\t爾\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Reinhold";;
"coop/Bot127";"Reinmund";"Reinmund";"Reinmund";"Reinmund";"Reinmund";"Reinmund";"Reinmund";"Reinmund";"Reinmund";"莱\t因\t蒙\t德";"ラインムント";"Reinmund";"Райнмунд";"Reinmund";"Reinmund";"라인문트";"Reinmund";"««Reinmund»»";"萊\t因\t蒙\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Reinmund";;
"coop/Bot128";"Rudiger";"Rudiger";"Rudiger";"Rudiger";"Rudiger";"Rudiger";"Rudiger";"Rudiger";"Rudiger";"吕\t迪\t格";"ラディガー";"Rudiger";"Рудігер";"Rudiger";"Rudiger";"뤼디거";"Rudiger";"««Rudiger»»";"呂\t迪\t格";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Rudiger";;
"coop/Bot129";"Rudolf";"Rudolf";"Rudolf";"Rudolf";"Rudolf";"Rudolf";"Rudolf";"Rudolf";"Rudolf";"鲁\t道\t夫";"ルドルフ";"Rudolf";"Рудольф";"Rudolf";"Rudolf";"루돌프";"Rudolf";"««Rudolf»»";"魯\t道\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Rudolf";;
"coop/Bot130";"Rupprecht";"Rupprecht";"Rupprecht";"Rupprecht";"Rupprecht";"Rupprecht";"Rupprecht";"Rupprecht";"Rupprecht";"鲁\t普\t雷\t希\t特";"ルプレヒト";"Rupprecht";"Рупрехт";"Rupprecht";"Rupprecht";"루프레흐트";"Rupprecht";"««Rupprecht»»";"魯\t普\t雷\t希\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Rupprecht";;
"coop/Bot131";"Siegfried";"Siegfried";"Siegfried";"Siegfried";"Siegfried";"Siegfried";"Siegfried";"Siegfried";"Siegfried";"西\t格\t弗\t里\t德";"ジークフリート";"Siegfried";"Зігфрід";"Siegfried";"Siegfried";"지크프리트";"Siegfried";"««Siegfried»»";"西\t格\t弗\t裡\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Siegfried";;
"coop/Bot132";"Sieghard";"Sieghard";"Sieghard";"Sieghard";"Sieghard";"Sieghard";"Sieghard";"Sieghard";"Sieghard";"西\t格\t哈\t德";"ジークハルト";"Sieghard";"Зігхард";"Sieghard";"Sieghard";"지크하르트";"Sieghard";"««Sieghard»»";"西\t格\t哈\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Sieghard";;
"coop/Bot133";"Siegmund";"Siegmund";"Siegmund";"Siegmund";"Siegmund";"Siegmund";"Siegmund";"Siegmund";"Siegmund";"西\t格\t蒙\t德";"ジークムント";"Siegmund";"Зигмунд";"Siegmund";"Siegmund";"지크문트";"Siegmund";"««Siegmund»»";"西\t格\t蒙\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Siegmund";;
"coop/Bot134";"Siegward";"Siegward";"Siegward";"Siegward";"Siegward";"Siegward";"Siegward";"Siegward";"Siegward";"西\t格\t瓦\t尔\t德";"シーグワルト";"Siegward";"Зігвард";"Siegward";"Siegward";"지크바르트";"Siegward";"««Siegward»»";"西\t格\t瓦\t爾\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Siegward";;
"coop/Bot135";"Sigismund";"Sigismund";"Sigismund";"Sigismund";"Sigismund";"Sigismund";"Sigismund";"Sigismund";"Sigismund";"西\t吉\t斯\t蒙\t德";"ジギスムント";"Sigismund";"Сигізмунд";"Sigismund";"Sigismund";"지기스문트";"Sigismund";"««Sigismund»»";"西\t吉\t斯\t蒙\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Sigismund";;
"coop/Bot136";"Steffen";"Steffen";"Steffen";"Steffen";"Steffen";"Steffen";"Steffen";"Steffen";"Steffen";"斯\t特\t芬";"ステファン";"Steffen";"Стеффен";"Steffen";"Steffen";"스테펜";"Steffen";"««Steffen»»";"斯\t特\t芬";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Steffen";;
"coop/Bot137";"Swanhilda";"Swanhilda";"Swanhilda";"Swanhilda";"Swanhilda";"Swanhilda";"Swanhilda";"Swanhilda";"Swanhilda";"斯\t旺\t希\t尔\t达";"スワンヒルダ";"Swanhilda";"Сванхільда";"Swanhilda";"Swanhilda";"스반힐다";"Swanhilda";"««Swanhilda»»";"斯\t旺\t希\t島\t達";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Swanhilda";;
"coop/Bot138";"Tederich";"Tederich";"Tederich";"Tederich";"Tederich";"Tederich";"Tederich";"Tederich";"Tederich";"特\t德\t里\t希";"シアドア";"Tederich";"Тедріх";"Tederich";"Tederich";"테데리히";"Tederich";"««Tederich»»";"特\t德\t里\t希";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Tederich";;
"coop/Bot139";"Theudobald";"Theudobald";"Theudobald";"Theudobald";"Theudobald";"Theudobald";"Theudobald";"Theudobald";"Theudobald";"托\t伊\t多\t巴\t尔\t德";"トイモバルト";"Theudobald";"Тойдобалд";"Theudobald";"Theudobald";"토이도발트";"Theudobald";"««Theudobald»»";"托\t伊\t多\t巴\t爾\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Theudobald";;
"coop/Bot140";"Udo";"Udo";"Udo";"Udo";"Udo";"Udo";"Udo";"Udo";"Udo";"乌\t多";"ウド";"Udo";"Удо";"Udo";"Udo";"우도";"Udo";"««Udo»»";"烏\t多";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Udo";;
"coop/Bot141";"Ulbrecht";"Ulbrecht";"Ulbrecht";"Ulbrecht";"Ulbrecht";"Ulbrecht";"Ulbrecht";"Ulbrecht";"Ulbrecht";"乌\t尔\t布\t雷\t希\t特";"アルブレヒト";"Ulbrecht";"Ульбрехт";"Ulbrecht";"Ulbrecht";"울브레흐트";"Ulbrecht";"««Ulbrecht»»";"烏\t爾\t佈\t雷\t希\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ulbrecht";;
"coop/Bot142";"Ulrich";"Ulrich";"Ulrich";"Ulrich";"Ulrich";"Ulrich";"Ulrich";"Ulrich";"Ulrich";"乌\t尔\t里\t希";"ウルリッヒ";"Ulrich";"Ульріх";"Ulrich";"Ulrich";"울리히";"Ulrich";"««Ulrich»»";"烏\t爾\t裡\t希";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ulrich";;
"coop/Bot143";"Uwe";"Uwe";"Uwe";"Uwe";"Uwe";"Uwe";"Uwe";"Uwe";"Uwe";"乌\t韦";"ウーヴェ";"Uwe";"Уве";"Uwe";"Uwe";"우베";"Uwe";"««Uwe»»";"烏\t韋";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Uwe";;
"coop/Bot144";"Volker";"Volker";"Volker";"Volker";"Volker";"Volker";"Volker";"Volker";"Volker";"福\t尔\t克\t尔";"ヴォルカー";"Volker";"Фолькер";"Volker";"Volker";"볼커";"Volker";"««Volker»»";"福\t爾\t克\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Volker";;
"coop/Bot145";"Walahfried";"Walahfried";"Walahfried";"Walahfried";"Walahfried";"Walahfried";"Walahfried";"Walahfried";"Walahfried";"瓦\t拉\t弗\t里\t德";"ワラフリド";"Walahfried";"Валахфрід";"Walahfried";"Walahfried";"발라흐프리트";"Walahfried";"««Walahfried»»";"瓦\t拉\t弗\t裡\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Walahfried";;
"coop/Bot146";"Waldemar";"Waldemar";"Waldemar";"Waldemar";"Waldemar";"Waldemar";"Waldemar";"Waldemar";"Waldemar";"瓦\t尔\t德\t马";"ヴァルデマール";"Waldemar";"Вальдемар";"Waldemar";"Waldemar";"발데마르";"Waldemar";"««Waldemar»»";"瓦\t爾\t德\t馬";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Waldemar";;
"coop/Bot147";"Walther";"Walther";"Walther";"Walther";"Walter";"Walther";"Walther";"Walther";"Walther";"瓦\t尔\t特";"ヴァルター";"Walther";"Вальтер";"Walther";"Walther";"발터";"Walther";"««Walther»»";"瓦\t爾\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Walther";;
"coop/Bot148";"Wanda";"Wanda";"Wanda";"Wanda";"Wanda";"Wanda";"Wanda";"Wanda";"Wanda";"万\t达";"ワンダ";"Wanda";"Ванда";"Wanda";"Wanda";"반다";"Wanda";"««Wanda»»";"萬\t達";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Wanda";;
"coop/Bot149";"Wenzel";"Wenzel";"Wenzel";"Wenzel";"Wenzel";"Wenzel";"Wenzel";"Wenzel";"Wenzel";"文\t策\t尔";"ウェンツェル";"Wenzel";"Венцель";"Wenzel";"Wenzel";"벤첼";"Wenzel";"««Wenzel»»";"文\t策\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Wenzel";;
"coop/Bot150";"Wernher";"Wernher";"Wernher";"Wernher";"Wernher";"Wernher";"Wernher";"Wernher";"Wernher";"韦\t恩\t赫\t尔";"ウェルナー";"Wernher";"Вернер";"Wernher";"Wernher";"베르너";"Wernher";"««Wernher»»";"韋\t恩\t赫\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Wernher";;
"coop/Bot151";"Werther";"Werther";"Werther";"Werther";"Werther";"Werther";"Werther";"Werther";"Werther";"韦\t特";"ウェルテル";"Werther";"Вертер";"Werther";"Werther";"베르테르";"Werther";"««Werther»»";"韋\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Werther";;
"coop/Bot152";"Wilfried";"Wilfried";"Wilfried";"Wilfried";"Wilfried";"Wilfried";"Wilfried";"Wilfried";"Wilfried";"维\t尔\t弗\t里\t德";"ウィルフリード";"Wilfried";"Вільфрід";"Wilfried";"Wilfried";"빌프리트";"Wilfried";"««Wilfried»»";"維\t爾\t弗\t裡\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Wilfried";;
