"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"frontline_airfield_takeoff";"Take off and reach the front line";"Décollez et atteignez la ligne de front";"Decolla e raggiungi la linea del fronte";"Starte und erreiche die Front";"Despega y dirígete hacia la línea frontal de batalla";"Взлетите и достигните линии фронта";"Wystartuj i poleć na linię frontu.";"Vzlétněte a dostaňte se na frontovou linii";"Kalkış yap ve cephe hattına ulaş";"起\t飞\t并\t飞\t抵\t前\t线";"離陸して\t指定された\t前線に\t到達せよ";"Descole e alcance a linha de frente";"Take off and reach the front line";"Злетіть і досягніть лінії фронту";"Uzleti i dođi do linije fronta";"Szállj fel, és érd el a frontvonalat";"이륙한 뒤 전선에 도달하라";"Узляціце і даляціце да лініі фронту";"Decolează și atinge linia frontului";"起飛並飛抵前線";"起\t飞\t并\t飞\t抵\t前\t线";;
"frontline_airfield_patrol";"Do not let the enemy provide air support for the tank attack";"Ne permettez pas que l'ennemi fournisse un appui aérien pour l'attaque du char";"Non permettere che il nemico fornisca supporto aereo all'attacco dei mezzi corazzati";"Verhindere, dass der Feind den Angriff der Panzer aus der Luft unterstützen kann";"No permitas que el enemigo proporcione apoyo aéreo a los ataque con tanques";"Не дайте противнику поддержать атаку танков с воздуха";"Nie pozwól, by wróg wsparł atak czołgów z powietrza.";"Nedovolte nepříteli poskytnout leteckou podporu tankovému útoku";"Düşmanın tank saldırısı için hava desteği sağlamasına izin verme";"阻\t止\t敌\t军\t为\t坦\t克\t的\t进\t攻\t提\t供\t空\t中\t支\t援";"敵戦車部隊の\t掩護機を\t撃墜せよ";"Não deixe o inimigo fornecer suporte aéreo ao ataque de tanques";"Do not let the enemy provide air support for the tank attack";"Не дайте противникові підтримати атаку танків з повітря";"Ne dozvoli neprijatelju pružanje pomoći iz vazduha tenkovskom napadu";"Ne engedd, hogy az ellenség légi támogatást nyújtson a harckocsiknak";"적이 전차 공격에 항공지원을 수행하지 못하게 막아라";"Не дайце супраціўніку падтрымаць з паветра танкавую атаку";"Nu permite inamicului să ofere suport aerian atacului tancurilor";"阻止敵軍為坦克的進攻提供空中支援";"阻\t止\t敌\t军\t为\t坦\t克\t的\t进\t攻\t提\t供\t空\t中\t支\t援";;
"frontline_airfield_return";"Return to the airfield";"Retournez à l'aérodrome";"Ritorna all'aeroporto";"Kehre zum Flugplatz zurück";"Regresa al aeródromo.";"Вернитесь к аэродрому";"Powróć na lotnisko.";"Vraťte se na letiště";"Uçuş pistine geri dön";"返\t回\t机\t场";"飛行場に\t戻れ";"Volte para o aeródromo";"Return to the airfield";"Поверніться до аеродрому";"Vrati se na aerodrom";"Térj vissza a repülőtérre";"비행장으로 돌아가라";"Вярніцеся на аэрадром";"Revino la aerodrom";"返回機場";"返\t回\t机\t场";;
"frontline_airfield_land";"The airfield is taken by the enemy! Make a landing in the field";"L'aérodrome est pris par l'ennemi ! Faites un atterrissage dans le champ";"L'aeroporto è stato occupato dal nemico! Effettua un atterraggio nell'aeroporto";"Der Flugplatz wurde vom Feind eingenommen! Lande im Feld";"¡El enemigo tomó el aeródromo! Aterriza en el campo";"Аэродром захвачен противником! Сядьте в поле";"Lotnisko zostało zajęte przez wroga! Wyląduj na polu.";"Letiště bylo obsazeno nepřítelem, přistaň na poli";"Uçak pisti düşmanın eline geçti! Uçak pistine iniş yap";"机\t场\t已\t被\t敌\t军\t占\t领\t！\t尝\t试\t在\t野\t地\t着\t陆";"飛行場は\t敵軍が\t占領している!飛行場に\t着陸せよ";"O aeroporto foi tomado pelo inimigo! Faça uma aterragem no campo";"The airfield is taken by the enemy! Make a landing in the field";"Аеродром захоплений противником! Сядьте в полі";"Aerodrom je zarobljen od neprijatelja! Sleti na polje";"Az ellenség elfoglalta a repülőteret; szállj le a mezőre";"적이 비행장을 점령하고 말았다! 들판에 착륙하라";"Аэрадром захоплены супраціўнікам! Пасадзіце самалёт на полі";"Aerodromul este cucerit de inamic! Efectuează o aterizare pe câmp.";"機場已被敵軍佔領！嘗試在野地著陸";"机\t场\t已\t被\t敌\t军\t占\t领\t！\t尝\t试\t在\t野\t地\t着\t陆";;
"on_the_grozny_way_to_rendevous";"Escort the bombers to the rendezvous point";"Escortez les bombardiers au point de rendez-vous";"Scorta i bombardieri fino al punto di incontro";"Eskortiere die Bomber zum Treffpunkt";"Escolta a los bombarderos al punto de encuentro";"Сопроводите бомбардировщики к точке рандеву";"Eskortuj bombowce do punktu spotkania.";"Doprovoďte bombardéry na místo setkání";"Bombardıman uçaklarına randevu noktasına kadar eşlik et";"护\t送\t轰\t炸\t机\t前\t往\t会\t合\t地\t点";"爆撃機を\t会合点まで\t護衛せよ";"Escolte os bombardeiros até o ponto de encontro";"Escort the bombers to the rendezvous point";"Супроводжуйте бомбардувальники до точки рандеву";"Isprati bombardere do mesta sastajanja";"Kísérd a bombázókat a találkozási ponthoz";"집결지점까지 폭격기를 호위하라";"Суправадзіце бамбардзіроўшчыкі да месца сустрэчы";"Escortează bombardierele la punctul de întâlnire";"護送轟炸機前往會合地點";"护\t送\t轰\t炸\t机\t前\t往\t会\t合\t地\t点";;
"on_the_grozny_way_wait";"Protect the bombers until a flight of fighters arrives to escort them further";"Protégez les bombardiers jusqu'à ce les chasseurs arrivent à les escorter";"Proteggi i bombardieri fino a che non arriverà una squadra di caccia per scortarli";"Verteidige die Bomber bis zum Eintreffen verbündeter Jäger";"Protege a los bombarderos hasta que llegue una flota de aviones de combate para escoltarlos más allá";"Защищайте бомбардировщики до появления отряда истребителей дальнейшего сопровождения";"Chroń bombowce do czasu przybycia eskadry myśliwców, która będzie je eskortować dalej.";"Braňte bombardéry, dokud nedorazí letka stíhačů, která je doprovodí dále";"Onlara eşlik edecek savaş uçakları gelinceye kadar bombardıman uçaklarını koru";"在\t护\t航\t战\t斗\t机\t编\t队\t赶\t到\t之\t前\t保\t护\t好\t轰\t炸\t机";"戦闘機部隊の\t到着まで\t爆撃機を\t掩護せよ";"Proteja os bombardeiros até que chegue outros caças para os escoltar";"Protect the bombers until a flight of fighters arrives to escort them further";"Захищайте бомбардувальники до появи ланки винищувачів подальшого супроводу";"Zašiti bombardere dok ne stigne grupa lovaca koja će ih dalje pratiti";"Védd meg a bombázókat amíg az őket továbbkísérő kötelék meg nem érkezik";"전투기 편대가 도착하여 인계받기 전까지 폭격기를 엄호하라";"Бараніце бамбардзіроўшчыкі да прыбыцця звяна знішчальнікаў далейшага суправаджэння";"Protejează bombardierele până când sosesc avioanele de vânătoare să le escorte mai departe";"在護航戰鬥機編隊趕到之前保護好轟炸機";"在\t护\t航\t战\t斗\t机\t编\t队\t赶\t到\t之\t前\t保\t护\t好\t轰\t炸\t机";;
"on_the_grozny_way_back_way";"Return to the nearest airfield";"Retournez à l'aérodrome le plus proche";"Torna all'aeroporto più vicino";"Kehre zum nächsten Flugplatz zurück";"Regresa al aeródromo más cercano";"Возвращайтесь к ближайшему аэродрому";"Wróć na najbliższe lotnisko.";"Vraťte se na nejbližší letiště";"En yakın uçak pistine geri dön";"返\t回\t最\t近\t的\t机\t场";"最寄りの\t飛行場に\t戻れ";"Volte para o aeroporto mais próximo";"Return to the nearest airfield";"Повертайтеся до найближчого аеродрому";"Vrati se na najbliži aerodrom";"Térj vissza a legközelebbi repülőtérre";"가장 가까운 비행장으로 돌아가라";"Вяртайцеся на найбліжэйшы аэрадром";"Revino la cel mai apropiat aerodrom";"返回最近的機場";"返\t回\t最\t近\t的\t机\t场";;
"on_the_grozny_way_hidden_attack";"Return to the bombers and cover their withdrawal";"Retournez aux bombardiers et couvrez leur retrait";"Torna ai bombardieri e copri la loro ritirata";"Kehre zu den Bombern zurück und decke ihren Rückzug";"Regresa a los bombarderos y cubre su retirada";"Вернитесь к бомбардировщикам и прикройте их отход";"Wróć do bombowców i osłaniaj ich odwrót.";"Vraťte se k bombardérům a chraňte jejich stahování";"Bombardıman uçaklarının yanına dön ve çekilmeleri için onları koru";"返\t回\t轰\t炸\t机\t处\t并\t掩\t护\t其\t撤\t退";"爆撃機に\t戻って\t退却を\t掩護せよ";"Retorne até os bombardeiros e cubra sua retirada";"Return to the bombers and cover their withdrawal";"Поверніться до бомбардувальників і Прикривайте їх відхід";"Vrati se bombarderima i pokrivaj njihovo povlačenje";"Térj vissza a bombázókhoz, és fedezd a visszavonulásukat";"폭격기 편대로 돌아가서 귀환하는 것을 엄호하라";"Вярніцеся да бамбардзіроўшчыкаў і прыкрыйце іх адступленне";"Revino la bombardiere și apără retragerea lor";"返回轟炸機處並掩護其撤退";"返\t回\t轰\t炸\t机\t处\t并\t掩\t护\t其\t撤\t退";;
"on_the_grozny_way_land";"Land on the airfield";"Atterrissage sur l'aérodrome";"Atterra sul campo di aviazione";"Lande auf dem Flugplatz";"Aterrice en el aeródromo";"Сядьте на аэродром";"Wyląduj na lotnisku.";"Přistaň na letišti";"Havaalanına iniş yap";"在\t机\t场\t着\t陆";"飛行場に\t着陸せよ";"Pouse no aeródromo";"Land on the airfield";"Сядьте на аеродром";"Sleti na nosač aviona";"Szállj le a repülőtérre";"비행장에 착륙하라";"Пасадзіце самалёт на аэрадром";"Aterizează pe aerodrom";"在機場著陸";"在\t机\t场\t着\t陆";;
"fly_to_tirpitz";"Fly to the site where the battleship Tirpitz is berthed";"Envolez-vous vers le poste d'amarrage du cuirassé Tirpitz";"Vola verso il punto in cui è ancorata la corazzata Tirpitz";"Fliege zum Liegeplatz des Schlachtschiffes Tirpitz";"Vuela al lugar donde está atracado el buque de batalla Tirpitz";"Летите к месту стоянки линкора ""Тирпиц""";"Poleć do miejsca, w którym zacumowany jest pancernik Tirpitz.";"Leťte na místo, kde kotví bitevní loď Tirpitz";"Tirpitz savaş gemisinin rıhtıma bağlı olduğu yere uç";"飞\t往\t“\t提\t尔\t皮\t茨\t”\t号\t战\t列\t舰\t的\t停\t泊\t处";"戦艦\tティルピッツのけい\t留地へ\t向かえ";"Voe para o local onde o encouraçado Tirpitz está ancorado";"Fly to the site where the battleship Tirpitz is berthed";"Летіть до місця стоянки лінкора ""Тирпиц""";"Leti do mesta gde je usidren bojni brod Tirpic";"Repülj oda, ahol a Tirpitz csatahajó kikötött";"전함 티르피츠가 정박된 곳으로 비행하라";"Ляціце да месца стаянкі лінкара «Тырпіц»";"Zboară la locul de acostare al cuirasatului Tirpitz";"飛往 鐵必制 號戰列艦的停泊處";"飞\t往\t“\t提\t尔\t皮\t茨\t”\t号\t战\t列\t舰\t的\t停\t泊\t处";;
"attack_tirpitz";"Destroy Tirpitz";"Détruisez Tirpitz";"Distruggi Tirpitz";"Zerstöre die Tirpitz";"Destruye el Tirpitz";"Уничтожьте ""Тирпиц""";"Zniszcz pancernik Tirpitz.";"Zničte Tirpitz";"Tirpitz'i imha et";"摧\t毁\t“\t提\t尔\t皮\t茨\t”\t号";"ティルピッツを\t撃破せよ";"Destrua o Tirpitz";"Destroy Tirpitz";"Знищте ""Тирпиц""";"Uništi Tirpic";"Semmisítsd meg a Tirpitz csatahajót";"티르피츠를 격침하라";"Знішчыце лінкар «Тырпіц»";"Distruge nava Tirpitz";"摧毀 鐵必制 號";"摧\t毁\t“\t提\t尔\t皮\t茨\t”\t号";;
"escape_from_tirpitz";"Leave the area of operation";"Quittez la zone d'opération";"Lascia l'area delle operazioni";"Verlassen das Einsatzgebiet";"Abandonar la zona de operación";"Покиньте зону операции";"Opuść teren operacji.";"Opusťte operační oblast";"Operasyon bölgesini terk et";"离\t开\t行\t动\t区\t域";"作戦地域から\t退却せよ";"Deixe a área de operação";"Leave the area of operation";"Покиньте зону операції";"Napusti područje operacije";"Hagyd el a hadműveleti területet";"작전 공역을 이탈하라";"Пакіньце раён аперацыі";"Părăsește zona operațiunii";"離開行動區域";"离\t开\t行\t动\t区\t域";;
