"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"caliber_23/desc";"23 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 23 mm avec %s obus";"Munizioni da 23 mm con proiettili %s";"23mm Kanonenmunition: %s";"Bastidor de munición de cañón de 23 mm cargado con %s proyectiles";"В боекомплект 23-мм пушки входят снаряды %s";"Taśma amunicyjna działka kal. 23 mm załadowana pociskami %s";"23 mm munice s %s náboji";"%s mermi rafı 23 mm top mühimmatı ile dolduruldu";"23 毫\t米\t炮\t使\t用 %s";"23 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 23 mm com %s projéteis";"До боєкомплекту 23-мм гармати входять снаряди %s";"23 mm topovski redenik napunjen %s granatama";"23 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 23 mm 기관포 탄띠/탄알집";"23-мм гарматная тасьма з %s снарадамі";"Încărcător tun 23 mm umplut cu proiectile %s";"23 毫\t米\t炮\t使\t用 %s";"23 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 23 mm chứa %s đạn pháo";;
"caliber_25/desc";"25 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 25 mm avec %s obus";"Munizioni da 25 mm con proiettili %s";"25mm Kanonenmunition: %s";"Bastidor de munición de cañón de 25 mm cargado con %s proyectiles";"В боекомплект 25-мм пушки входят снаряды %s";"Taśma amunicyjna działka kal. 25 mm załadowana pociskami %s";"25 mm munice s %s náboji";"%s mermi rafı 25 mm top mühimmatı ile dolduruldu";"25 毫\t米\t炮\t使\t用 %s";"25 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão de 25 mm com %s munições";"До боєкомплекту 25-мм гармати входять снаряди %s";"Topovski redenik od 25 mm napunjen %s granatama";"25 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 25 mm 기관포 탄띠/탄알집";"25-мм гарматная тасьма з %s снарадамі";"Încărcător tun 25 mm umplut cu proiectile %s";"25 毫\t米\t炮\t使\t用 %s";"25 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 25 mm chứa %s đạn pháo";;
"caliber_27/desc";"27 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 27 mm avec %s obus";"Stiva di Munizioni da 27 mm con proiettili %s";"27 mm Munitionslager gefüllt mit %s Geschossen";"Bastidor de munición de cañón de 27 mm cargado con %s proyectiles";"В боекомплект 27-мм пушки входят снаряды %s";"Magazyn amunicyjny działa kal. 27 mm wypełniony pociskami %s";"27 mm kanónový zásobník s %s náboji";"27 mm mermi rafı %s mermi ile dolduruldu";"27 毫\t米\t炮\t使\t用 %s";"%s 発の\t弾薬を\t装填した\t27mm\t機関砲用の\t弾薬\tラック";"Conjunto de munições de canhão de 27 mm com %s munições";"У боєкомплект гармати 27-мм входять снаряди %s";"27 mm cannon shell rack filled with %s shells";"27 mm-es lőszerrekesz %s lőszerekkel";"%s (으)로 채워진 27 mm 포탄 탄약가대";"В боекомплект 27-мм пушки входят снаряды %s";"27 mm cannon shell rack filled with %s shells";"27 毫\t米\t炮\t使\t用 %s";"27 mm cannon shell rack filled with %s shells";"Băng đạn pháo 27 mm chứa %s đạn pháo";;
"caliber_30/desc";"30 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 30 mm avec %s obus";"Munizioni da 30 mm con proiettili %s";"30mm Kanonenmunition: %s";"Bastidor de munición de cañón de 30 mm cargado con %s proyectiles";"В боекомплект 30-мм пушки входят снаряды %s";"Taśma amunicyjna działka kal. 30 mm załadowana pociskami %s";"30 mm munice s %s náboji";"%s mermi rafı 30 mm top mühimmatı ile dolduruldu";"30 毫\t米\t炮\t使\t用 %s";"30 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 30 mm com %s projéteis";"До боєкомплекту 30-мм гармати входять снаряди %s";"30 mm topovski redenik napunjen %s granatama";"30 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 30 mm 기관포 탄띠/탄알집";"30-мм гарматная тасьма з %s снарадамі";"Încărcător tun 30 mm umplut cu proiectile %s";"30 毫\t米\t炮\t使\t用 %s";"30 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 30 mm chứa %s đạn pháo";;
"caliber_35/desc";"35 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 35 mm avec %s obus";"Munizioni da 35 mm con proiettili %s";"35mm Kanonenmunition: %s";"Bastidor de munición de cañón de 35 mm cargado con %s proyectiles";"В боекомплект 35-мм пушки входят снаряды %s";"Taśma amunicyjna działka kal. 35 mm załadowana pociskami %s";"35 mm munice s %s náboji";"35 mm top mermisi askılığı %s mermileri ile dolduruldu";"35 毫\t米\t炮\t使\t用 %s";"35mmの%sを\t装填した\t弾薬\tラック";"Conjunto de munições de canhão de 35 mm com %s munições";"У боєкомплект 35-мм гармати входять снаряди %s";"35 mm stalaža za municiju punjena sa %s granatama";"35 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 35 mm 기관포 탄띠/탄알집";"35-мм гарматная тасьма з %s снарадамі";"Încărcător tun 35 mm umplut cu proiectile %s";"35 毫\t米\t炮\t使\t用 %s";"35 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 35 mm chứa %s đạn pháo";;
"caliber_37/desc";"37 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 37mm avec %s obus";"Munizioni da 37 mm con proiettili %s";"37mm Kanonenmunition: %s";"Bastidor de munición de cañón de 37 mm cargado con %s proyectiles";"В боекомплект 37-мм пушки входят снаряды %s";"Taśma amunicyjna działka kal. 37 mm  załadowana pociskami %s";"37 mm munice s %s náboji";"%s mermi rafı 37 mm top mühimmatı ile dolduruldu";"37 毫\t米\t炮\t使\t用 %s";"37 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 37 mm com %s projéteis";"До боєкомплекту 37-мм гармати входять снаряди %s";"37 mm topovski redenik napunjen %s granatama";"37 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 37 mm 기관포 탄띠/탄알집";"37-мм гарматная тасьма з %s снарадамі";"Încărcător tun 37 mm umplut cu proiectile %s";"37 毫\t米\t炮\t使\t用 %s";"37 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 37 mm chứa %s đạn pháo";;
"caliber_40/desc";"40 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 40 mm avec %s obus";"Munizioni da 40mm con proiettili %s";"40mm Kanonenmunition: %s";"Bastidor de munición de cañón de 40 mm cargado con %s proyectiles";"В боекомплект 40-мм пушки входят снаряды %s";"Taśma amunicyjna działa kal. 40 mm załadowana pociskami %s";"40 mm munice s %s náboji";"40mm top mermi rafı %s ile dolduruldu";"40 毫\t米\t炮\t使\t用 %s";"40 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão de 40 mm com %s munições";"До боєкомплекту 40-мм гармати входять снаряди %s";"40 mm topovski redenik napunjen %s granatama";"40 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 40 mm 기관포 탄띠/탄알집";"40-мм гарматная тасьма з %s снарадамі";"Încărcător tun 40 mm umplut cu proiectile %s";"40 毫\t米\t炮\t使\t用 %s";"40 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 40 mm chứa %s đạn pháo";;
"caliber_45/desc";"45 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 45 mm avec %s obus";"Munizioni da 45 mm con proiettili %s";"45mm Kanonenmunition: %s";"Bastidor de munición de cañón de 45 mm cargado con %s proyectiles";"В боекомплект 45-мм пушки входят снаряды %s";"Taśma amunicyjna działka kal. 45 mm  załadowana pociskami %s";"45 mm munice s %s náboji";"%s mermi rafı 45 mm top mühimmatı ile dolduruldu";"45 毫\t米\t炮\t使\t用 %s";"45 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 45 mm com %s projéteis";"До боєкомплекту 45-мм гармати входять снаряди %s";"45 mm topovski redenik napunjen %s granatama";"45 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 45 mm 기관포 탄띠/탄알집";"45-мм гарматная тасьма з %s снарадамі";"Încărcător tun 45 mm umplut cu proiectile %s";"45 毫\t米\t炮\t使\t用 %s";"45 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 45 mm chứa %s đạn pháo";;
"caliber_47/desc";"47 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 47 mm avec %s obus";"Munizioni da 47 mm con proiettili %s";"47mm Kanonenmunition: %s";"Bastidor de munición de cañón de 47 mm cargado con %s proyectiles";"В боекомплект 47-мм пушки входят снаряды %s";"Taśma amunicyjna działa kal. 47 mm załadowana pociskami %s";"47 mm munice s %s náboji";"%s mermi rafı 47 mm top mühimmatı ile dolduruldu";"47 毫\t米\t炮\t使\t用 %s";"47 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 47 mm com %s projéteis";"До боєкомплекту 47-мм гармати входять снаряди %s";"47 mm topovski redenik napunjen %s granatama";"47 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 47 mm 기관포 탄띠/탄알집";"47-мм гарматны магазін з %s снарадамі";"Încărcător tun 47 mm umplut cu proiectile %s";"47 毫\t米\t炮\t使\t用 %s";"47 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 47 mm chứa %s đạn pháo";;
"caliber_50/desc";"50 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 50 mm avec %s obus";"Munizioni da 50 mm con proiettili %s";"50mm Kanonenmunition: %s";"Bastidor de munición de cañón de 50 mm cargado con %s proyectiles";"В боекомплект 50-мм пушки входят снаряды %s";"Taśma amunicyjna działa kal. 50 mm załadowana pociskami %s";"50 mm munice s %s náboji";"%s mermi rafı 50 mm top mühimmatı ile dolduruldu";"50 毫\t米\t炮\t使\t用 %s";"50 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 50 mm com %s projéteis";"До боєкомплекту 50-мм гармати входять снаряди %s";"50 mm topovski redenik napunjen %s granatama";"50 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 50 mm 기관포 탄띠/탄알집";"50-мм гарматная тасьма з %s снарадамі";"Încărcător tun 50 mm umplut cu proiectile %s";"50 毫\t米\t炮\t使\t用 %s";"50 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 50 mm chứa %s đạn pháo";;
"caliber_57/desc";"57 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 57 mm avec %s obus";"Munizioni da 57 mm con proiettili %s";"57mm Kanonenmunition: %s";"Bastidor de munición de cañón de 57 mm cargado con %s proyectiles";"В боекомплект 57-мм пушки входят снаряды %s";"Magazyn amunicyjny działa kal. 57 mm załadowana pociskami %s";"57 mm munice s %s náboji";"%s mermi rafı 57 mm top mühimmatı ile dolduruldu";"57 毫\t米\t炮\t使\t用 %s";"57 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 57 mm com %s projéteis";"До боєкомплекту 57-мм гармати входять снаряди %s";"57 mm topovski redenik napunjen %s granatama";"57 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 57 mm 기관포 탄띠/탄알집";"57-мм гарматны магазін з %s снарадамі";"Încărcător tun 57 mm umplut cu proiectile %s";"57 毫\t米\t炮\t使\t用 %s";"57 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 57 mm chứa %s đạn pháo";;
"caliber_75/desc";"75 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 75 mm avec %s obus";"Munizioni da 75 mm con proiettili %s";"75mm Kanonenmunition: %s";"Bastidor de munición de cañón de 75 mm cargado con %s proyectiles";"В боекомплект 75-мм пушки входят снаряды %s";"Taśma amunicyjna działa kal. 75 mm  załadowana pociskami %s";"75 mm munice s %s náboji";"%s mermi rafı 75 mm top mühimmatı ile dolduruldu";"75 毫\t米\t炮\t使\t用 %s";"75 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 75 mm com %s projéteis";"До боєкомплекту 75-мм гармати входять снаряди %s";"75 mm topovski redenik napunjen %s granatama";"75 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 75 mm 전차포 탄약가대";"75-мм гарматная тасьма з %s снарадамі";"Încărcător tun 75 mm umplut cu proiectile %s";"75 毫\t米\t炮\t使\t用 %s";"75 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 75 mm chứa %s đạn pháo";;
"caliber_76.2/desc";"76 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 76.2 mm avec %s obus";"Munizioni da 76mm con proiettili %s";"76mm Kanonenmunition: %s";"Bastidor de munición de cañón de 76 mm cargado con %s proyectiles";"В боекомплект 76-мм пушки входят снаряды %s";"Magazyn amunicyjny działa kal. 76 mm wypełniony pociskami %s";"76 mm munice s %s náboji";"76 mm mermi rafı %s mermi ile dolduruldu";"76 毫\t米\t炮\t使\t用 %s";"76.2 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 76 mm com %s projéteis";"До боєкомплекту 76,2-мм гармати входять снаряди %s";"76 mm stalaža za municiju napunjena %s granatama";"76 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 76.2 mm 전차포 탄약가대";"Боекамплект 76-мм гарматны з %s снарадамі";"Încărcător tun 76 mm umplut cu proiectile %s";"76 毫\t米\t炮\t使\t用 %s";"76 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 76 mm chứa %s viên";;
"caliber_85/desc";"85 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 85 mm avec %s obus";"Munizioni da 85 mm con proiettili %s";"85mm Kanonenmunition: %s";"Bastidor de munición de cañón de 85 mm cargado con %s proyectiles";"В боекомплект 85-мм пушки входят снаряды %s";"Magazyn amunicyjny działa kal. 85 mm wypełniony pociskami %s";"85 mm munice s %s náboji";"%s mermi rafı 85 mm top mühimmatı ile dolduruldu";"85 毫\t米\t炮\t使\t用 %s";"85 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 85 mm com %s projéteis";"До боєкомплекту 85-мм гармати входять снаряди %s";"85 mm topovski redenik napunjen %s granatama";"85 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 85 mm 전차포 탄약가대";"85-мм гарматны магазін з %s снарадамі";"Încărcător tun 85 mm umplut cu proiectile %s";"85 毫\t米\t炮\t使\t用 %s";"85 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 85 mm chứa %s đạn pháo";;
"caliber_88/desc";"88 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 88 mm avec %s obus";"Munizioni da 88 mm con proiettili %s";"88mm Kanonenmunition: %s";"Bastidor de munición de cañón de 88 mm cargado con %s proyectiles";"В боекомплект 88-мм пушки входят снаряды %s";"Magazyn amunicyjny działa kal. 88 mm wypełniony pociskami %s";"88 mm munice s %s náboji";"%s mermi rafı 88 mm top mühimmatı ile dolduruldu";"88 毫\t米\t炮\t使\t用 %s";"88 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 88 mm com %s projéteis";"До боєкомплекту 88-мм гармати входять снаряди %s";"88 mm topovski redenik napunjen %s granatama";"88 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 88 mm 전차포 탄약가대";"88-мм гарматны магазін з %s снарадамі";"Încărcător tun 88 mm umplut cu proiectile %s";"88 毫\t米\t炮\t使\t用 %s";"88 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 88 mm chứa %s đạn pháo";;
"caliber_100/desc";"100 mm cannon shell rack filled with %s shells";"Magasin de munitions pour canon de 100 mm avec %s obus";"Munizioni da 100 mm con proiettili %s";"100mm Kanonenmunition: %s";"Bastidor de munición de cañón de 100 mm cargado con %s proyectiles";"В боекомплект 100-мм пушки входят снаряды %s";"Magazyn amunicyjny działa kal. 100 mm wypełniony pociskami %s";"100 mm munice s %s náboji";"%s mermi rafı 100 mm top mühimmatı ile dolduruldu";"100 毫\t米\t炮\t使\t用 %s";"100 mmの%s を\t装填した\t砲弾\tラック";"Conjunto de munições de canhão 100 mm com %s projéteis";"До боєкомплекту 100 мм гармати входять снаряди %s";"100 mm topovski redenik napunjen %s granatama";"100 mm-es lőszerkészlet %s lőszerekkel";"%s (으)로 채워진 100 mm 전차포 탄약가대";"100-мм гарматны магазін з %s снарадамі";"Încărcător tun 100 mm umplut cu proiectile %s";"100 毫\t米\t炮\t使\t用 %s";"100 毫\t米\t炮\t使\t用 %s";"Băng đạn pháo 100 mm chứa %s đạn pháo";;
