"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"chat/receiveInvite";"Player {player} has invited you to channel {channel}";"Le joueur {player} vous a invité au canal {channel}";"Il giocatore {player} ti ha invitato nel canale {channel}";"Spieler {player} hat dich in den Kanal {channel} eingeladen";"El jugador {player} te ha invitado al canal {channel}";"Игрок {player} приглашает на канал {channel}";"{player} zaprasza Cię na kanał {channel}";"Hráč {player} tě pozval do kanálu {channel}";"{player} seni {channel} kanalına davet etti";"玩\t家 {player} 邀\t请\t你\t加\t入 {channel} 频\t道";"プレイヤー {player} があなたを\tチャンネル {channel} に\t招待してくれました";"O jogador {player} convidou-o(a) para o canal {channel}";"Гравець {player} запрошує на канал {channel}";"Igrač {player} vas je pozvao na kanal {channel}";"{player} meghívott a(z) {channel} csatornába";"{player} 이(가) 당신을 {channel} 대화방에 초대했습니다.";"{player} запрашае вас у канал {channel}";"Jucătorul {player} te-a invitat în canalul {channel}.";"玩\t家 {player} 邀\t請\t你\t加\t入 {channel} 頻\t道";"玩\t家 {player} 邀\t请\t你\t加\t入 {channel} 频\t道";"Người chơi {player} đã mời bạn vào kênh {channel}";;
"chat/receiveInvite/noNick";"Has invited you to chat channel {channel}";"Vous a invité sur le channel {channel} du chat";"Ti ha invitato al canale chat {channel}";"Hat dich in den Kanal '{channel}' eingeladen.";"Te ha invitado a su canal de chat {channel}";"Приглашает на канал чата {channel}";"Zaprosił Cię do kanału {channel}";"tě pozval do konverzace {channel}";"Kanal {channel} sohbet etmek için davet etti";"邀\t请\t你\t加\t入 {channel} 频\t道";"チャンネル: {channel} を\tチャットに\t招待しています。";"Convidou você para conversar no canal {channel}";"Запрошує у канал чату {channel}";"Vas je pozvao u čet kanal {channel}";"Meghívtak a(z) {channel} csatornába";"이(가) 당신을 {channel} 대화방에 초대했습니다.";"Запрашэнне ў канал чата {channel}";"Te-a invitat în canalul de discuții {channel}.";"邀\t請\t你\t加\t入 {channel} 頻\t道";"邀\t请\t你\t加\t入 {channel} 频\t道";"Đã mời bạn vào kênh chat {channel}";;
"chat/receiveInvite/clickToJoin";"%s (click here to join)";"%s (cliquez ici pour rejoindre)";"%s (clicca qui per unirti)";"%s (klicke hier, um beizutreten)";"%s (click aquí para unirse)";"%s (нажмите здесь, чтобы присоединиться)";"%s (kliknij tutaj, aby dołączyć)";"%s (klikem sem se připojíte)";"%s (katılmak için tıkla)";"%s\t﹝\t点\t击\t加\t入\t﹞";"%s（クリックして\t参加）";"%s (clique aqui para entrar)";"%s (натисніть тут, щоб приєднатися)";"%s (klikni za pridruživanje)";"%s (kattints ide a csatlakozáshoz)";"%s (가입하려면 클릭)";"%s (націсніце тут, каб далучыцца)";"%s (click here to join)";"%s ( 點\t擊\t加\t入 )";"%s (点\t击\t此\t处\t加\t入)";"%s (bấm vào đây để tham gia)";;
"chat/receiveInvite/acceptToJoin";"%s (accept the invitation to join)";"%s (accepter l'invitation à rejoindre)";"%s (accetta l'invito ad unirti)";"%s (nimm die Einladung an, um beizutreten)";"%s (aceptar la invitación a unirse)";"%s (примите приглашение, чтобы присоединиться)";"%s (przyjmij zaproszenie, aby dołączyć)";"%s (přijmout pozvánku)";"%s (katılmak için daveti kabul et)";"%s\t﹝\t接\t受\t邀\t请\t并\t加\t入\t﹞";"%s（招待を\t承諾して\t参加）";"%s (aceite o convite para entrar)";"%s (прийміть запрошення, щоб приєднатися)";"%s (prihvati poziv)";"%s (fogadd a meghívást a csatlakozáshoz)";"%s (초대 수락)";"%s (прыміце запрашэнне, каб далучыцца)";"%s (accept the invitation to join)";"%s ( 接\t受\t邀\t請\t並\t加\t入 )";"%s\t（接\t受\t加\t入\t邀\t请）";"%s (chấp nhận lời mời)";;
"chat/blocked_message";"Message blocked, this user is blacklisted";"Message bloqué, l'utilisateur est en liste noire";"Messaggio bloccato, questo utente è nella lista nera";"Nachricht blockiert";"Mensaje bloqueado, este usuario está en la lista negra";"Сообщение заблокировано, пользователь в списке заблокированных";"Wiadomość zablokowana, użytkownik znajduje się na czarnej liście";"Zpráva zablokována, hráč je na Černé listině";"Mesaj engellendi, bu kullanıcı kara listede.";"玩\t家\t在\t黑\t名\t单\t中，\t消\t息\t已\t屏\t蔽";"メッセージが\tブロックされました";"Mensagem bloqueada, este usuário está na lista negra";"Повідомлення заблоковано, користувач в списку заблокованих";"Poruka je blokirana";"Üzenet blokkolva, ez a felhasználó a feketelistádon van.";"메시지가 차단되었습니다.";"Паведамленне заблакіравана, карыстальнік у спісе заблакіраваных";"Mesajul a fost blocat. Acest utilizator este în lista neagră.";"訊\t息\t已\t經\t遮\t蔽，\t這\t位\t玩\t家\t已\t經\t被\t列\t入\t黑\t名\t單";"消\t息\t已\t屏\t蔽";"Tin nhắn bị chặn, người dùng này bị đưa vào danh sách đen";;
"chat/blocked_chat";"Chats are not available to you at the moment";"Les chats ne sont pas disponibles pour vous pour le moment.";"Le chat non sono momentaneamente disponibili";"Die Chatfunktion ist zurzeit für dich nicht verfügbar";"Los chats no están disponibles para ti en este momento";"В данный момент вам не доступны чаты";"Nie masz obecnie dostępu do czatów";"Truhly pro tebe momentálně nejsou dostupné";"Sohbet sizin için kullanılabilir değil";"目\t前\t无\t法\t使\t用\t聊\t天\t功\t能";"現在\tチャットはご\t利用いただけません";"Os chats não estão disponíveis para você no momento";"В даний момент вам не доступні чати";"Čet vam trenutno nije dostupan";"A csevegés nem elérhető jelenleg.";"현재 채팅이 제한되어 있습니다.";"У дадзены момант вам не даступны чаты";"Chats are not available to you at the moment";"目\t前\t無\t法\t與\t對\t方\t繼\t續\t聊\t天";"Chats are not available to you at the moment";"Chat không khả dụng ở thời điểm hiện tại";;
"chat/blocked_message/xbox_restriction";"Message blocked by privacy settings";"Message bloqué par les paramètres de confidentialité";"Messaggio bloccato dalle impostazioni sulla privacy";"Nachricht wurde durch Privatsphäreeinstellungen blockiert";"Mensaje bloqueado por configuración de privacidad";"Сообщение заблокировано настройками приватности";"Wiadomość zablokowana przez ustawienia prywatności";"Zpráva zablokována kvůli nastavení soukromí";"Mesaj, gizlilik ayarları tarafından engellendi";"基\t于\t防\t骚\t扰\t设\t置，\t消\t息\t已\t屏\t蔽";"メッセージは\tプライバシー\t設定により\tブロックされています";"Mensagem bloqueada pelas configurações de privacidade";"Повідомлення заблоковано налаштуваннями конфіденційності";"Poruka blokirana zbog postavka privatnosti";"Az üzenet blokkolva lett az adatvédelmi beállítások miatt.";"비공개 설정에 의해 메세지가 차단되었습니다.";"Паведамленне заблакіравана наладамі прыватнасці";"Mesajul a fost blocat datorită setărilor de intimitate.";"基\t於\t防\t騷\t擾\t設\t置，\t消\t息\t已\t屏\t蔽";"基\t于\t防\t骚\t扰\t设\t置，\t消\t息\t已\t屏\t蔽";"Tin nhắn bị chặn vì cài đặt bảo mật";;
"chat/player_blocked";"Player {playerName} is in blacklist";"Le joueur {playerName} est mis en liste noire";"Il giocatore {playerName} è in lista nera";"Spieler {playerName} ist auf der Blockierliste";"Jugador {playerName} está en la lista negra";"Игрок {playerName} в списке заблокированных";"Gracz {playerName} jest na czarnej liście";"Hráč {playerName} je na Černé listině";"{playerName} kara listede";"玩\t家 {playerName} 在\t黑\t名\t单\t中";"プレイヤー {playerName}は\tブラックリストにいます";"Jogador {playerName} está na Lista Negra";"Гравець {playerName} знаходиться у чорному списку";"Igrač {playerName} je na crnoj listi";"{playerName} a feketelistádon van.";"플레이어 {playerName} 은(는) 차단목록에 있습니다";"Гулец {playerName} знаходзіцца ў чорным спісе";"Jucătorul {playerName} se află în lista neagră.";"玩\t家 {playerName} 在\t黑\t名\t單\t中";"玩\t家 {playerName} 已\t被\t加\t入\t黑\t名\t单";"Người chơi {playerName} đang trong danh sách bị chặn";;
"squad/name";"Squad";"Escouade";"Plotone";"Staffel";"Escuadrón";"Отряд";"Oddział";"skupina";"Manga";"小\t队";"分隊";"Esquadrão";"Загін";"Odred";"Osztag";"편대";"Звяз";"Detașament";"小\t隊";"小\t队";"Biên đội";;
"squad/disbanded/name";"Disbanded Squad";"Escadrille dissoute";"Sciogli il Plotone";"Staffel aufgelöst";"Escuadrón Disuelto";"Расформированный отряд";"Rozwiązany oddział";"Rozpuštěná skupina";"Manga Dağıtıldı";"解\t散\t小\t队";"分隊を\t解散する";"Esquadrilha dispensada";"Розігнав загін";"Odred raspušten";"Feloszlatott osztag";"해산된 편대";"Расфарміраваны атрад";"Detașament desființat";"解\t散\t小\t隊";"解\t散\t小\t队";"Tổ đội đã giải tán";;
"squad/channelIntro";"/sready - Change your readiness status.
/shelp - Squad help.";"/sready - Changer votre état de préparation.
/shelp - Aide d'escouade.";"/sready - Cambia lo stato di disponibilità.
/shelp - Guida plotone.";"/sready - Bereitschaftsstatus ändern.
/shelp - Staffelhilfe.";"/sready - Cambiar el estado de tu disponibilidad
/shelp - Ayuda del escuadrón";"/sready - Сменить свой статус готовности.
/shelp - Помощь по отряду.";"/sready - zmień status gotowości.
/shelp - pomoc.";"/sready - Změna stavu připravenosti
/shelp - Nápověda ke skupině";"/sready - Hazır olma durumunu değiştir.
/shelp - Manga yardımı.";"/sready 〔切\t换\t准\t备\t状\t态〕
/shelp 〔小\t队\t模\t式\t帮\t助\t信\t息〕";"/sready - 準備\tステータスを\t変更。\t
/shelp - 分隊 ヘルプ。";"/sready - Altere o seu status de prontidão.
/shelp - Ajuda de esquadrilha.";"/sready - Змінити свій статус готовності.
/shelp - Допомога по загону.";"/sready - Promenite svoj status spremnosti.
/shelp - Pomoć oko Sastava.";"/sready – készenléti állapot megváltoztatása
/shelp – osztagsúgó";"/sready - 준비 상태 변경
/shelp - 편대 도움말";"/sready — змяніць свой стан гатоўнасці.
/shelp — дапамога па звязе.";"/sready - Schimbare stare de disponibilitate.
/shelp - Ajutor detașament.";"/sready - 改\t變\t準\t備\t狀\t態
/shelp - 小\t隊\t說\t明";"/sready 〔切\t换\t准\t备\t状\t态〕
/shelp 〔小\t队\t模\t式\t帮\t助\t信\t息〕";"/sready - Thay đổi trạng thái sẵn sàng. 
/shelp - Hỗ trợ biên đội.";;
"menuchat/shelp";"When all members of the squad are ready, the leader can queue for random battles.
In Realistic and Simulator battles, the leader chooses a country for which the squad will play.
In Arcade battles, you can choose a country in the Battle menu or on the Vehicles tab.

/sremove [nick] - Remove a player from the squad.";"Lorsque tous les membres de l'escouade sont prêts, le chef peut mettre en file d'attente des batailles aléatoires.
Dans les batailles historiques et réalistes, le chef choisit un pays pour lequel l'équipe jouera.
Dans les batailles arcade, vous pouvez choisir un pays dans le menu de bataille ou sur l'onglet des aéronefs.

/sRemove [nick] - Retirer un joueur de l'escouade";"Quando tutti i membri del plotone sono pronti, il comandante può mettersi in coda per le battaglie casuali.
Nelle battaglie Realistiche e in quelle Simulatore, il comandante sceglie la nazione per cui il plotone combatterà.
Nelle battaglie Arcade è possibile scegliere una nazione dal menu Battaglia o dalla scheda Unità.

/sremove [nick] - Rimuovi un giocatore dal plotone.";"Wenn alle Staffelmitglieder bereit sind, kann der Anführer die Staffel für Zufallsschachten in die Warteschlange setzen.
Bei Realistischen und Simulator-Schlachten sucht der Anführer die Nation aus, für welche die Staffel spielen möchte.
Bei Arcade-Schlachten kannst du deine Nation im Einsatzmenü oder unter der Fahrzeug-Registerkarte wählen.

/sremove [nick] - Einen Spieler aus der Staffel entfernen.";"Cuando todos los miembros del escuadrón estén listos, el líder puede ponerse a la cola de batallas aleatorias.
En batallas históricas y realistas, el líder elige el país para el que jugará el escuadrón.
En las batallas arcade, puedes elegir un país en el menú Batalla o en la pestaña Aeronave.

/sremove [apodo] - Eliminar a un jugador del escuadrón";"Когда все члены отряда будут готовы, лидер сможет записать вас на случайные бои.
В Реалистичных и Симуляторных боях лидер выбирает страну, за которую отряд будет играть.
В Аркадных боях вы можете самостоятельно выбрать страну в окне ""в бой"" или на панели техники.

/sremove [nick] - Удалить игрока из отряда.";"Gdy wszyscy członkowie oddziału będą gotowi, dowódca może wejść do kolejki bitew losowych.
W przypadku bitew symulacyjnych i realistycznych dowódca decyduje, dla którego kraju będzie walczył jego oddział.
W przypadku bitew zręcznościowych możesz wybrać kraj w menu ""Bitwa"" lub zakładce ""Maszyny"".

/sremove [pseudonim] – usuń gracza z oddziału";"Pokud jsou všichni členové skupiny připraveni, může ji velitel zařadit do fronty náhodných bitev
V Realistických a Simulátorových bitvách velitel rozhodne, za jakou zemi bude skupina hrát
Ve Zjednodušených bitvách si můžeš vybrat zemi v nabídce Bitva nebo na kartě strojů

/sremove [nick] - Odebere hráče ze skupiny";"Manganın bütün üyeleri hazır olunca lider rastgele savaşlar için sıraya girebilir.
Gerçekçi Savaşlar ve Simülatör Savaşlarında lider, manganın oynaması için bir ülke seçer.
Arcade Savaşlarda, savaş menüsünden veya araç sekmesinden bir ülke seçilebilir.

/sremove [nick] - Bir kullanıcıyı takımdan çıkar.";"小\t队\t长\t可\t在\t所\t有\t成\t员\t均\t准\t备\t就\t绪\t后\t“加\t入\t战\t斗”。
在\t历\t史\t和\t全\t真\t模\t式\t中，\t小\t队\t长\t负\t责\t选\t择\t国\t家\t—\t—\t其\t他\t成\t员\t会\t自\t动\t切\t换\t至\t该\t国。
在\t街\t机\t模\t式\t中，\t所\t有\t人\t均\t可\t自\t由\t选\t择\t国\t家。

/sremove [\t昵\t称] 〔将\t该\t玩\t家\t移\t出\t小\t队〕";"分隊の\t全ての\tメンバーが\t準備完了であれば、\tリーダーは\tランダムバトルを\tキューできます。\t
歴史的および\tリアルの\t戦闘では、\tリーダーが\t分隊の\tプレイする\t国を\t選びます。\t
アーケードの\t戦闘では、\t戦闘\tメニューまたは\t機体\tタブで\t国を\t選べます。\t

/sremove [ニックネーム] - プレイヤーを\t分隊から\t削除できます。";"Quando todos os membros da esquadrilha estão prontos, o líder pode entrar para as batalhas aleatórias.
Nas batalhas Realistas e de Simulação, o líder escolhe o país que a esquadrilha jogará.
Em batalhas Arcade, pode escolher o país no Menu de Batalha ou na listagem de veículos.

/sremove [nick] - Remove um jogador da esquadrilha.";"Коли усі гравці загону будуть готові, лідер зможе записати вас на випадкові бої.
У Реалістичних і Симуляторних боях лідер обирає країну, за яку загін гратиме.
У Аркадних боях ви можете самостійно обрати країну у вікні ""До бою"" або на панелі техніки.

/sremove [nick] - Видалити гравця з загону.";"Kada su svi članovi sastava spremni, vođa može ući u red za Nasumične borbe.
U Realnim i Simulatorskim borbama vođa odabira državu za koju će Sastav igrati.
U Arkadnim Borbama možete odabrati državu u meniju Bitke ili na kartici aviona.

/sremove [nadimak] - Ukloni igrača iz Sastava";"Ha az osztag minden tagja készen áll, az osztag parancsnoka be tud lépni a várólistára.
Realisztikus és szimulátor csatákban csak az osztag parancsnoka által kiválasztott nemzet járműveit lehet használni.
Árkád csatákban mindenki különböző nemzetet választhat magának.

/sremove [felhasználónév] – Egy játékos eltávolítása az osztagból.";"편대의 모든 구성원이 준비를 마치면 편대장이 무작위 전투 대기열에 입장할 수 있습니다.
리얼리스틱과 시뮬레이터 전투에서는 편대장이 국가를 선택해야 합니다.
아케이드 전투에서는 편대원 각자가 장비 탭이나 전투 메뉴에서 국가를 선택할 수 있습니다.

/sremove [닉네임] - 해당 플레이어를 편대에서 내보냅니다.";"Калі ўсе члены атрада будуць гатовыя, камандзір зможа запісаць вас на выпадковыя баі.
У Рэалістычных і Сімуляцыйных баях камандзір выбірае дзяржаву, за якую атрад будзе гуляць.
У Аркадных баях вы можаце самастойна выбраць дзяржаву ў акенцы «Да бою!» або на панелі тэхнікі.

/sremove [імя] — выключыць гульца са звязу.";"Când toți membrii detașamentului sunt gata, liderul poate să intre în bătăliile aleatorii.
În modul de luptă realist și simulator, liderul alege o țară pentru care va juca detașamentul.
În modul de luptă arcade, liderul poate alege o țară din meniul «Bătălii» sau în fila «Vehicule».

/sremove [pseudonim] - Eliminare jucător din detașament.";"小\t隊\t長\t可\t在\t所\t有\t成\t員\t均\t準\t備\t就\t緒\t後\t“加\t入\t戰\t鬥”。
在\t歷\t史\t和\t全\t真\t模\t式\t中，\t小\t隊\t長\t負\t責\t選\t擇\t國\t家\t—\t—\t其\t他\t成\t員\t會\t自\t動\t切\t換\t至\t該\t國。
在\t街\t機\t模\t式\t中，\t所\t有\t人\t均\t可\t自\t由\t選\t擇\t國\t家。

/sremove [\t暱\t稱] 〔將\t該\t玩\t家\t移\t出\t小\t隊〕";"小\t队\t长\t可\t在\t所\t有\t成\t员\t均\t准\t备\t就\t绪\t后\t“加\t入\t战\t斗”。
在\t历\t史\t和\t全\t真\t模\t式\t中，\t小\t队\t长\t负\t责\t选\t择\t国\t家\t—\t—\t其\t他\t成\t员\t会\t自\t动\t切\t换\t至\t该\t国。
在\t标\t准\t模\t式\t中，\t所\t有\t人\t均\t可\t自\t由\t选\t择\t国\t家。

/sremove [\t昵\t称] 〔将\t该\t玩\t家\t移\t出\t小\t队〕";"Khi tất cả thành viên trong đội sẵn sàng, đội trưởng có thể đăng ký vào trận chiến ngẫu nhiên.
Trong trận chiến Chân thực (Realistic) và Mô phỏng (Simulator), đội trưởng chọn một quốc gia mà đội sẽ chơi.
Trong trận chiến Máy bay (Arcade), bạn có thể chọn một quốc gia trong menu Trận chiến (Battle) hoặc trên tab Phương tiện (Vehicles).

/sremove [tên nick] - Xóa một người chơi khỏi đội.";"COMMON FOR PLANES AND TANKS";
