"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"tutorial03_dialogue05_p01";"However, it's not enough.";"Mais cela ne suffit pas.";"Ma non è sufficiente.";"Doch das reicht nicht.";"Sin embargo, no es suficiente.";"Но этого ещё недостаточно.";"To jednak nie wystarczy.";"To však nestačí.";"Ancak bu yeterli değil.";"但\t这\t还\t不\t够\t。";"しかしまだ\t不十分だ";"No entanto, não é suficiente.";"However, it's not enough.";"Але цього замало.";"Međutim, to nije dovoljno.";"Ez azonban nem elég.";"하지만 이걸로는 충분치 않고,";"Аднак гэтага недастаткова.";"Totuși, nu este suficient.";"但這還不夠。";"但\t这\t还\t不\t够\t。";;
"tutorial03_dialogue05_p02";"I also need to activate my speed brakes.";"Je dois aussi activer mes freins à disques.";"Devo anche attivare i miei freni.";"Ich muss auch die Luftbremsen aktivieren.";"También necesito activar mis frenos de velocidad.";"Нужно выпустить воздушные тормоза.";"Muszę włączyć również hamulce aerodynamiczne.";"Musím také aktivovat brzdy.";"Ayrıca hız frenlerimi devreye sokmalıyım.";"我\t还\t需\t要\t打\t开\t减\t速\t板\t。";"そこで\tスピードブレーキも\t展開してやる";"Eu também preciso de activar meus freios de velocidade.";"I also need to activate my speed brakes.";"Потрібно використати повітряні гальма.";"Takođe moram aktivirati i vazdušne kočnice.";"Szükségem van a légfékek aktiválásra.";"에어브레이크도 사용해야 한다.";"Трэба выпусціць і паветраныя тармазы.";"Trebuie, de asemenea, să activez frânele de viteză.";"我還需要打開我的減速板。";"我\t还\t需\t要\t打\t开\t减\t速\t板\t。";;
"tutorial03_dialogue06_p01";"I'm flying at an angle of 60 degrees.";"Je vole à un angle de 60 degrés.";"Sto volando a un angolo di 60 gradi.";"Ich fliege in einem Winkel von 60 Grad.";"Estoy volando a un ángulo de 60 grados.";"Сейчас я лечу примерно под углом в 60 градусов.";"Lecę pod kątem 60 stopni.";"Letím pod úhlem 60 stupňů.";"60 derecelik bir açıyla uçuyorum.";"现\t在\t我\t正\t以\t 60 \t度\t角\t向\t下\t俯\t冲\t。";"現在の\t降下角度は\t六十度だ";"Eu estou a voar num ângulo de 60 graus.";"I'm flying at an angle of 60 degrees.";"Зараз я пікірую з кутом приблизно в 60 градусів.";"Letim pod uglom od 60 stepeni.";"60 fokos szögben repülök.";"이 교관은 지금 60도로 강하하고 있다.";"Зараз я лячу прыблізна пад вуглом у 60 градусаў.";"Am zburat la un unghi de 60 de grade.";"我會以60度角俯衝。";"现\t在\t我\t正\t以\t 60 \t度\t角\t向\t下\t俯\t冲\t。";;
"tutorial03_dialogue06_p02";"Steeper diving might destroy the plane.";"Une descente trop raide peut détruire l’avion.";"Una picchiata troppo ripida potrebbe distruggere il tuo aereo.";"Ein steilerer Sturzflug kann das Flugzeug zerstören.";"Hacer un picado muy empinado puede destruir tu avión.";"Более крутого пикирования самолёт может не выдержать.";"Ostrzejszy kąt może doprowadzić do zniszczenia samolotu.";"Strmější střemhlavý let by mohl letoun zničit";"Daha keskin bir dalış uçağı yok edebilir.";"角\t度\t再\t大\t的\t话\t，\t有\t可\t能\t会\t损\t坏\t机\t体\t。";"これより\t急角度だと\t機体が\t破損するかもしれない";"Mergulho íngreme pode destruir o avião.";"Steeper diving might destroy the plane.";"Більш крутого пікірування літак може не витримати.";"Strmije poniranje moglo bi uništiti avion.";"Meredekebb zuhanás esetén széteshet a repülőgép.";"더 가파르게 강하하면 비행기가 부서질 수도 있다.";"Больш стромкага пікіравання самалёт можа не вытрымаць.";"Picajul mai abrupt ar putea distruge avionul.";"角度再大的俯衝可能會使飛機墜毀。";"角\t度\t再\t大\t的\t话\t，\t有\t可\t能\t会\t损\t坏\t机\t体\t。";;
"tutorial03_dialogue06_p03";"I'm approaching the target at a high speed, but I still have time to aim.";"Je m’approche de la cible à grande vitesse, mais j'ai encore le temps de viser.";"Sto raggiungendo l'obiettivo ad alta velocità, ma ho ancora tempo per puntare.";"Ich nähere mich dem Ziel mit hoher Geschwindigkeit, habe aber noch Zeit zum Zielen.";"Me estoy acercando al objetivo a gran velocidad, pero todavía tengo tiempo de apuntar.";"Я довольно быстро приближаюсь к цели, но у меня есть время для наводки.";"Zbliżam się do celu z bardzo dużą prędkością, ale wciąż mam czas, by wycelować.";"Blížím se k cíli ve velké rychlosti, ale stále mám čas zamířit.";"Hedefe yüksek bir hızda yaklaşıyorum; fakat halen nişan alacak zamana sahibim.";"我\t正\t在\t高\t速\t接\t近\t目\t标\t，\t但\t我\t仍\t有\t时\t间\t瞄\t准\t。";"高速で\t標的に\t接近しているが、\t狙いを\t付ける\t時間はある";"Estou-me a aproximar do alvo em alta velocidade, mas ainda tenho tempo para mirar.";"I'm approaching the target at a high speed, but I still have time to aim.";"Я достатньо швидко наближаюся до цілі, але ще маю час для наведення.";"Približavam se meti velikom brzinom ali i dalje imam vremena za nišanjenje.";"Nagy sebességgel közeledek a célponthoz, de elég időm van a célzásra.";"지금 목표에 빠르게 접근중이지만 조준할 시간은 있다.";"Я даволі хутка набліжаюся да цэлі, але ў мяне ёсць час, каб прыцэліцца.";"Mă apropii de țintă cu viteză mare, dar încă mai am timp să țintesc.";"我正在高速接近目標，但我仍有時間瞄準。";"我\t正\t在\t高\t速\t接\t近\t目\t标\t，\t但\t我\t仍\t有\t时\t间\t瞄\t准\t。";;
"tutorial03_dialogue06_p04";"Now I'm ready to drop the bomb.";"Maintenant je suis prêt à lâcher la bombe.";"Ora sono pronto per sganciare la bomba.";"Jetzt bin ich bereit, die Bombe abzuwerfen.";"Ahora estoy listo para soltar la bomba.";"Теперь я готов сбросить бомбу.";"Teraz jestem gotów, by zrzucić bombę.";"Teď jsem připraven k odhození pumy";"Şimdi bombayı bırakmaya hazırım.";"现\t在\t准\t备\t投\t弹\t了\t。";"爆弾投下の\t準備完了";"Agora estou pronto para soltar a bomba.";"Now I'm ready to drop the bomb.";"Зараз я готовий до скидання бомби.";"Sada sam spreman da ispustim bombu.";"Most már készen állok a bomba kioldására.";"이제 투하 준비가 됐다.";"Цяпер я гатовы скінуць бомбу.";"Acum sunt gata să lansez bomba.";"現在我準備投彈了。";"现\t在\t准\t备\t投\t弹\t了\t。";;
"tutorial03_dialogue06_p05";"There we go!";"Et voilà!";"Eccoci!";"Hier kommt sie!";"¡Aquí vamos!";"Вот так!";"Poszło!";"To je ono!";"İşte geldik!";"走\t你\t！";"投下！";"Vamos lá!";"There we go!";"Ось так!";"Eto nas!";"Kész is vagyunk!";"자, 간다!";"Вось так!";"Și uite așa!";"投彈！";"走\t你\t！";;
"tutorial03_dialogue06_p06";"Now the first thing I need to do is to retract the speed brakes.";"Maintenant la première chose à faire est de rétracter les freins à disques.";"Ora la prima cosa da fare è ritirare i freni di velocità.";"Nun muss ich als erstes die Luftbremsen einfahren.";"Ahora, lo primero que tengo que hacer es replegar los frenos de velocidad.";"Нужно сразу убрать воздушные тормоза.";"Teraz muszę zacząć od schowania hamulców aerodynamicznych.";"První věc, kterou teď musím udělat, je zasunutí vzdušných brzd";"Şimdi ilk olarak, hız frenlerini çekmem gerekecek.";"投\t弹\t后\t首\t要\t的\t步\t骤\t是\t立\t即\t收\t起\t减\t速\t板\t。";"まずやる\t事は、\tスピードブレーキの\t収納だ";"Agora, a primeira coisa que eu preciso de fazer é retrair os freios de velocidade.";"Now the first thing I need to do is to retract the speed brakes.";"Потрібно одразу прибрати повітряні гальма.";"Prva stvar koju sada treba da uradim jeste da uvučem vazdušne kočnice.";"Most az első dolgom visszahúzni a légfékeket.";"이제 가장 먼저 해야 될 건 에어브레이크를 접는 거다.";"Адразу ж хаваю паветраныя тармазы.";"Acum, primul lucru pe care trebuie să-l fac este să retrag frânele de viteză.";"現在我首先需要做的是收起減速板。";"投\t弹\t后\t首\t要\t的\t步\t骤\t是\t立\t即\t收\t起\t减\t速\t板\t。";;
"tutorial03_dialogue06_p07";"Then, all I need to do is to level the plane.";"Puis je dois juste mettre l’avion à plat.";"Poi, mettere in assetto orizzontale l'aereo.";"Dann muss ich noch das Flugzeug ausrichten.";"Luego, solo necesito nivelar el avión.";"Теперь осталось только выровнять самолёт.";"Potem muszę wyrównać lot.";"Poté už stačí jen vyrovnat letoun.";"Daha sonra tek yapmam gereken uçağı dengelemek.";"接\t下\t来\t只\t需\t要\t拉\t平\t飞\t机\t姿\t态\t即\t可\t。";"続いて\t機体を\t水平姿勢に\t戻す";"Então, tudo o que preciso fazer é nivelar o avião.";"Then, all I need to do is to level the plane.";"Зараз лишилося лише вирівняти літак.";"Zatim, sve što trebate uraditi je da izravnate avion.";"Ezután már csak szintbe kell hoznom a repülőgépet.";"그 다음에는 비행기를 수평으로 맞춰야 한다.";"Зараз засталося толькі выраўнаваць самалёт.";"Apoi, tot ce trebuie să fac este să echilibrez avionul.";"接著，只要拉平飛機就行了。";"接\t下\t来\t只\t需\t要\t拉\t平\t飞\t机\t姿\t态\t即\t可\t。";;
"tutorial03_dialogue07_p01";"Watch your altitude. Start leveling the plane in advance to be able to recover from a dive.";"Faites attention à votre altitude ! Commencez à mettre l’avion à plat à l’avance pour vous remettre d’un piqué.";"Controlla la tua altezza. Inizia a mettere in assetto orizzontale l'aereo in anticipo, per poterti recuperare dalla picchiata.";"Achten Sie auf die Höhe. Richten Sie das Flugzeug im Voraus aus, um den Sturzflug abfangen zu können.";"Vigila tu altitud. Comienza a nivelar el avión con anterioridad para poder recuperarte de un picado.";"Следите за высотой; начинайте выравнивание заранее, чтобы успеть вывести самолёт из пикирования.";"Uważaj na wysokość. Rozpocznij wyrównanie zawczasu, aby wyprowadzić samolot z nurkowania.";"Sleduj svou výšku. Letoun začni vyrovnávat včas, abys stačil střemhlavý let vybrat";"İrtifana dikkat et. Bir dalışı toplayabilmek için önceden uçağı dengelemeye başla.";"注\t意\t高\t度\t。\t从\t俯\t冲\t状\t态\t改\t出\t需\t要\t留\t够\t高\t度\t余\t量\t。";"高度に\t注意しろ　\t急降下から\t復帰出来るよう、\t早めに\t引き\t起こしを\t行うんだ";"Cuidado com a altitude. Começa o nivelamento do avião com antecedência para seres capaz de recuperar de um mergulho.";"Watch your altitude. Start leveling the plane in advance to be able to recover from a dive.";"Слідкуйте за висотою: починайте вирівнюватися заздалегідь, щоб встигнути вивести літак із пікірування.";"Pazite na visinu. Počnite sa izravnavanjem aviona da biste mogli da se izvučete iz obrušavanja.";"Figyeld a magasságot. Időben kezd el szintbe hozni a repülőgépet, hogy fel tudd húzni a zuhanásból.";"고도에 주의하고, 강하에서 회복하기 전에 수평자세를 만들어야 한다.";"Сачыце за вышынёй; пачынайце выраўноўванне загадзя, каб паспець вывесці самалёт з пікіравання.";"Urmărește altitudinea. Începe echilibrarea avionului în avans pentru a putea reveni dintr-un picaj.";"注意你的高度，為了從俯衝狀態恢復正常飛行，需要提前開始拉平飛機。";"注\t意\t高\t度\t。\t从\t俯\t冲\t状\t态\t改\t出\t需\t要\t留\t够\t高\t度\t余\t量\t。";;
"tutorial03_dialogue07_p02";"I think you're ready to repeat the maneuver.";"Je pense que vous êtes prêt à répéter la manœuvre";"Credo che tu sia pronto per ripetere la manovra.";"Ich denke, Sie sind bereit, das Manöver zu wiederholen.";"Creo que estás listo para repetir la maniobra.";"Думаю, вы готовы повторить манёвр.";"Chyba możesz już powtórzyć ten manewr.";"Myslím, že jsi připraven manévr zopakovat";"Bence manevrayı tekrar etmeye hazırsın.";"现\t在\t轮\t到\t你\t重\t复\t这\t套\t机\t动\t了\t。";"もう\t君も\t同じ\t事が\t出来るはずだ";"Acho que estás pronto para repetir a manobra.";"I think you're ready to repeat the maneuver.";"Гадаю, ви готові до повтору маневру.";"Mislim da ste spremni da ponovite ovaj manevar.";"Azt hiszem, készen állsz a manőver megismétlésére.";"이제 귀관이 따라해 볼 차례다.";"Думаю, цяпер вы гатовыя паўтарыць манеўр.";"Cred că ești gata să repeți manevra.";"我認為你已經做好重複我的動作了。";"现\t在\t轮\t到\t你\t重\t复\t这\t套\t机\t动\t了\t。";;
